出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值 
"114/03/26","103","3","3437","榮創","4803288.00","1041019.00","5844307.00","2450163.00","13411.00","2463574.00","1453400.00","965390.00","960008.00","1935.00","--","3380733.00","--","--","--","3380733.00","0.00","0.00","0.00","23.26"
"114/03/26","103","3","3443","創意","4331502.00","549330.00","4880832.00","1491908.00","55365.00","1547273.00","1340119.00","29853.00","1968064.00","-4477.00","--","3333559.00","--","--","--","3333559.00","0.00","0.00","0.00","24.88"
"114/03/26","103","3","3450","聯鈞","3001859.00","2265915.00","5267774.00","1732603.00","571758.00","2304361.00","766422.00","328550.00","1090966.00","29830.00","--","2215768.00","--","--","747645.00","2963413.00","0.00","0.00","0.00","28.91"
"114/03/26","103","3","3454","晶睿","2356586.00","767778.00","3124364.00","638011.00","57608.00","695619.00","739677.00","492879.00","1045067.00","6630.00","0.00","2284253.00","--","--","144492.00","2428745.00","0.00","0.00","0.00","30.88"
"114/03/26","103","3","3481","群創","156775577.00","302339512.00","459115089.00","177507769.00","66166822.00","243674591.00","99554076.00","99561442.00","15524549.00","-680481.00","--","213959586.00","--","--","1480912.00","215440498.00","0.00","0.00","0.00","21.49"
"114/03/26","103","3","3494","誠研","2059048.00","2112441.00","4171489.00","1160109.00","295720.00","1455829.00","1794506.00","573554.00","65867.00","-80391.00","0.00","2353536.00","--","--","362124.00","2715660.00","0.00","0.00","0.00","13.12"
"114/03/26","103","3","3501","維熹","4079162.00","2213812.00","6292974.00","1228112.00","221306.00","1449418.00","1136449.00","1668966.00","1960975.00","83914.00","--","4850304.00","--","--","-6748.00","4843556.00","0.00","0.00","0.00","42.68"
"114/03/26","103","3","3504","揚明光","3308751.00","2621959.00","5930710.00","1883229.00","141168.00","2024397.00","1140598.00","1647625.00","1044690.00","73400.00","--","3906313.00","--","--","0.00","3906313.00","0.00","0.00","0.00","34.25"
"114/03/26","103","3","3515","華擎","6310952.00","1217515.00","7528467.00","1807631.00","21926.00","1829557.00","1150416.00","2798923.00","1926188.00","-218837.00","--","5656690.00","--","--","42220.00","5698910.00","0.00","0.00","0.00","49.17"
"114/03/26","103","3","3518","柏騰","2627649.00","1826940.00","4454589.00","937372.00","36526.00","973898.00","850742.00","1766960.00","776610.00","86379.00","--","3480691.00","--","--","--","3480691.00","0.00","0.00","0.00","40.91"
"114/03/26","103","3","3528","安馳","2296242.00","114676.00","2410918.00","1264707.00","14160.00","1278867.00","549429.00","170760.00","369978.00","41884.00","0.00","--","--","--","--","1132051.00","0.00","0.00","0.00","20.60"
"114/03/26","103","3","3532","台勝科","5035945.00","16666395.00","21702340.00","1628600.00","800051.00","2428651.00","7756966.00","5739080.00","5777441.00","202.00","--","--","--","--","--","19273689.00","0.00","0.00","0.00","24.85"
"114/03/26","103","3","3533","嘉澤","7706831.00","2448879.00","10155710.00","2791443.00","83014.00","2874457.00","934779.00","2355366.00","3759455.00","183509.00","0.00","7233109.00","--","--","48144.00","7281253.00","0.00","0.00","0.00","77.38"
"114/03/26","103","3","3535","晶彩科","1151590.00","662579.00","1814169.00","463385.00","422444.00","885829.00","785978.00","132622.00","9421.00","319.00","--","928340.00","--","--","--","928340.00","0.00","0.00","0.00","11.81"
"114/03/26","103","3","3545","敦泰","6296106.00","144212.00","6440318.00","2508130.00","1068493.00","3576623.00","1400495.00","752960.00","729945.00","-19705.00","--","2863695.00","--","--","--","2863695.00","0.00","0.00","0.00","20.45"
"114/03/26","103","3","3550","聯穎","3220158.00","666320.00","3886478.00","937272.00","656671.00","1593943.00","850000.00","473558.00","854958.00","38228.00","0.00","2216744.00","--","--","75791.00","2292535.00","0.00","0.00","0.00","26.08"
"114/03/26","103","3","3557","嘉威","776440.00","902825.00","1679265.00","425123.00","193343.00","618466.00","1094342.00","91991.00","-128610.00","923.00","--","1058646.00","--","--","2153.00","1060799.00","0.00","0.00","0.00","9.67"
"114/03/26","103","3","3563","牧德","974857.00","289029.00","1263886.00","274534.00","4869.00","279403.00","426082.00","329067.00","228909.00","425.00","0.00","984483.00","--","--","0.00","984483.00","0.00","0.00","0.00","23.11"
"114/03/26","103","3","3576","聯合再生","18300305.00","18547748.00","36848053.00","9437084.00","7043267.00","16480351.00","7913535.00","11111474.00","850955.00","-92287.00","0.00","19783677.00","--","--","584025.00","20367702.00","0.00","0.00","0.00","25.00"
"114/03/26","103","3","3583","辛耘","1475816.00","1889525.00","3365341.00","930205.00","622296.00","1552501.00","811390.00","508361.00","491337.00","1752.00","--","1812840.00","--","--","--","1812840.00","0.00","0.00","0.00","22.34"
"114/03/26","103","3","3588","通嘉","1380009.00","65276.00","1445285.00","262461.00","8959.00","271420.00","461693.00","378159.00","373331.00","-39318.00","0.00","1173865.00","--","--","--","1173865.00","0.00","0.00","0.00","25.43"
"114/03/26","103","3","3591","艾笛森","3288740.00","2659458.00","5948198.00","1522059.00","461208.00","1983267.00","1327632.00","2563543.00","-44759.00","111144.00","-66509.00","3891051.00","--","--","73880.00","3964931.00","0.00","0.00","2000000.00","29.76"
"114/03/26","103","3","3593","力銘","1009104.00","217012.00","1226116.00","53493.00","13764.00","67257.00","1127431.00","321278.00","-355601.00","65751.00","0.00","1158859.00","--","--","--","1158859.00","0.00","0.00","0.00","10.28"
"114/03/26","103","3","3596","智易","9359915.00","1997995.00","11357910.00","4520345.00","90954.00","4611299.00","1641656.00","2012624.00","2767485.00","-90600.00","0.00","6331165.00","--","--","415446.00","6746611.00","0.00","0.00","0.00","38.57"
"114/03/26","103","3","3605","宏致","3882802.00","2584661.00","6467463.00","1953377.00","490934.00","2444311.00","1249999.00","492908.00","2172376.00","153494.00","-45625.00","4023152.00","--","--","--","4023152.00","0.00","0.00","924000.00","32.42"
"114/03/26","103","3","3607","谷崧","5642720.00","5892830.00","11535550.00","2623198.00","2326922.00","4950120.00","1191113.00","2645128.00","2051161.00","290467.00","--","6177869.00","--","--","407561.00","6585430.00","0.00","110000.00","0.00","51.83"
"114/03/26","103","3","3617","碩天","4703460.00","578605.00","5282065.00","1954916.00","19591.00","1974507.00","800650.00","1373259.00","1161663.00","-14355.00","--","3321217.00","--","--","-13659.00","3307558.00","0.00","24000.00","0.00","41.48"
"114/03/26","103","3","3622","洋華","3477103.00","5664311.00","9141414.00","1488639.00","73661.00","1562300.00","1513249.00","4464570.00","1538707.00","57959.00","--","7574485.00","--","--","4629.00","7579114.00","0.00","42.00","0.00","50.07"
"114/03/26","103","3","3645","達邁","1181380.00","1927577.00","3108957.00","576388.00","606978.00","1183366.00","1173882.00","356601.00","332905.00","331.00","--","1863719.00","--","--","61872.00","1925591.00","0.00","0.00","0.00","15.88"
"114/03/26","103","3","3652","精聯","1225180.00","450549.00","1675729.00","384674.00","160687.00","545361.00","467480.00","634494.00","33298.00","-7862.00","0.00","1127410.00","--","--","2958.00","1130368.00","0.00","13000.00","0.00","24.12"
"114/03/26","103","3","3653","健策","3143897.00","2136531.00","5280428.00","711052.00","70237.00","781289.00","1068242.00","2308096.00","1138450.00","24096.00","-39745.00","4499139.00","--","--","0.00","4499139.00","0.00","0.00","500000.00","42.32"
"114/03/26","103","3","3661","世芯-KY","2078175.00","629558.00","2707733.00","771050.00","--","771050.00","547848.00","779057.00","605758.00","4020.00","--","1936683.00","--","--","--","1936683.00","0.00","0.00","0.00","35.35"
"114/03/26","103","3","3665","貿聯-KY","4688595.00","1453069.00","6141664.00","1884941.00","467857.00","2352798.00","864200.00","1098757.00","1750025.00","75884.00","--","3788866.00","--","--","--","3788866.00","0.00","0.00","0.00","43.84"
"114/03/26","103","3","3669","圓展","1417588.00","1559185.00","2976773.00","438221.00","16699.00","454920.00","982370.00","779912.00","790843.00","-5308.00","-25964.00","2521853.00","--","--","--","2521853.00","0.00","0.00","1255000.00","26.00"
"114/03/26","103","3","3673","TPK-KY","66115809.00","78789838.00","144905647.00","82829487.00","17762100.00","100591587.00","3311358.00","16785559.00","22887045.00","654201.00","0.00","43638163.00","--","--","675897.00","44314060.00","0.00","0.00","0.00","131.78"
"114/03/26","103","3","3679","新至陞","5293083.00","1669810.00","6962893.00","1258918.00","1148732.00","2407650.00","802653.00","1436002.00","2202588.00","170634.00","-56634.00","4555243.00","--","--","0.00","4555243.00","0.00","0.00","962000.00","57.44"
"114/03/26","103","3","3686","達能","1037257.00","4699186.00","5736443.00","365702.00","120545.00","486247.00","3498233.00","2109258.00","-354981.00","-2314.00","--","--","--","--","--","5250196.00","0.00","0.00","0.00","15.01"
"114/03/26","103","3","3694","海華","3079522.00","1077143.00","4156665.00","2513524.00","114.00","2513638.00","1298388.00","927689.00","-623314.00","40264.00","0.00","1643027.00","--","--","0.00","1643027.00","0.00","0.00","0.00","12.65"
"114/03/26","103","3","3701","大眾控","8435282.00","5232496.00","13667778.00","9384699.00","58236.00","9442935.00","3206891.00","149134.00","-1526185.00","186757.00","-3232.00","2013365.00","--","--","2211478.00","4224843.00","0.00","0.00","338048.00","6.28"
"114/03/26","103","3","3702","大聯大","143885851.00","13811184.00","157697035.00","102133033.00","13859138.00","115992171.00","16557092.00","15184896.00","10960969.00","-1058875.00","--","41644082.00","--","--","60782.00","41704864.00","0.00","0.00","0.00","25.15"
"114/03/26","103","3","3703","欣陸","33765775.00","21543265.00","55309040.00","23534078.00","12361131.00","35895209.00","8832160.00","6865873.00","6622266.00","-3551652.00","0.00","18768647.00","--","--","645184.00","19413831.00","0.00","0.00","0.00","21.25"
"114/03/26","103","3","3704","合勤控","14370528.00","2903520.00","17274048.00","7078754.00","155119.00","7233873.00","4913203.00","3915323.00","1329154.00","26069.00","-202074.00","9981675.00","--","--","58500.00","10040175.00","0.00","0.00","14051262.00","20.91"
"114/03/26","103","3","3705","永信","4050579.00","4242932.00","8293511.00","1892261.00","670722.00","2562983.00","2537362.00","2166180.00","856838.00","-22807.00","-1439.00","5536134.00","--","--","194394.00","5730528.00","0.00","0.00","55295.00","21.82"
"114/03/26","103","3","3706","神達","24757915.00","21914351.00","46672266.00","14896212.00","605450.00","15501662.00","7696596.00","22107918.00","602818.00","1295574.00","-532485.00","31170421.00","--","--","183.00","31170604.00","0.00","0.00","20744728.00","41.62"
"114/03/26","103","3","4104","佳醫","8501920.00","5323139.00","13825059.00","6030316.00","137356.00","6167672.00","1129524.00","2300489.00","2306305.00","530670.00","0.00","6266988.00","--","--","1390399.00","7657387.00","0.00","0.00","0.00","55.48"
"114/03/26","103","3","4106","雃博","1253735.00","1313575.00","2567310.00","637837.00","0.00","637837.00","833855.00","123321.00","728927.00","20531.00","0.00","1706634.00","0.00","--","222839.00","1929473.00","0.00","0.00","0.00","20.47"
"114/03/26","103","3","4108","懷特","1550194.00","1027915.00","2578109.00","90853.00","3634.00","94487.00","1636164.00","911635.00","-225580.00","5423.00","--","2327642.00","--","--","155980.00","2483622.00","0.00","0.00","0.00","14.23"
