出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/03/26","105","4","1101","台泥","77884012.00","189104684.00","266988696.00","55104919.00","64487106.00","119592025.00","36921759.00","13534162.00","47337524.00","8974606.00","--","106768051.00","--","--","40628620.00","147396671.00","--","0.00","0.00","28.92"
"114/03/26","105","4","1102","亞泥","42148568.00","196322217.00","238470785.00","40857530.00","56950034.00","97807564.00","33614472.00","1167881.00","91599413.00","-3718689.00","--","122663077.00","--","--","18000144.00","140663221.00","--","0.00","0.00","36.49"
"114/03/26","105","4","1103","嘉泥","9443483.00","16685434.00","26128917.00","1981486.00","8334173.00","10315659.00","7747805.00","617579.00","8335423.00","-1447600.00","-1149426.00","14103781.00","--","--","1709477.00","15813258.00","--","0.00","131226000.00","21.92"
"114/03/26","105","4","1104","環泥","3644849.00","16702301.00","20347150.00","2569341.00","1381686.00","3951027.00","6345720.00","47112.00","9650044.00","221727.00","--","16264603.00","--","--","131520.00","16396123.00","--","0.00","0.00","25.63"
"114/03/26","105","4","1108","幸福","5360762.00","2391882.00","7752644.00","2604897.00","345911.00","2950808.00","4047380.00","8.00","696907.00","27400.00","0.00","4771695.00","--","--","30141.00","4801836.00","0.00","0.00","0.00","11.79"
"114/03/26","105","4","1109","信大","2784672.00","5858992.00","8643664.00","1239358.00","1075485.00","2314843.00","3789007.00","22299.00","1567993.00","27667.00","0.00","5406966.00","--","--","921855.00","6328821.00","0.00","0.00","0.00","14.27"
"114/03/26","105","4","1110","東泥","1998413.00","7209833.00","9208246.00","251953.00","315443.00","567396.00","5720008.00","185044.00","2007235.00","607502.00","-12185.00","8507604.00","--","--","133246.00","8640850.00","--","0.00","2112865.00","14.93"
"114/03/26","105","4","1201","味全","19715510.00","14152423.00","33867933.00","22986719.00","3791828.00","26778547.00","5060629.00","688.00","-361846.00","-15442.00","--","4684029.00","--","--","2405357.00","7089386.00","0.00","0.00","0.00","9.26"
"114/03/26","105","4","1203","味王","3840797.00","4759749.00","8600546.00","1670553.00","1647121.00","3317674.00","2400000.00","112965.00","1816095.00","90791.00","-38464.00","4381387.00","--","--","901485.00","5282872.00","0.00","0.00","2293865.00","18.43"
"114/03/26","105","4","1210","大成","19613298.00","18250994.00","37864292.00","15899996.00","1781282.00","17681278.00","7363944.00","2471263.00","4385307.00","853315.00","-306199.00","14767630.00","--","--","5415384.00","20183014.00","--","0.00","52894691.00","21.61"
"114/03/26","105","4","1213","大飲","404937.00","446294.00","851231.00","125998.00","31192.00","157190.00","566226.00","21938.00","106077.00","-200.00","--","694041.00","--","--","--","694041.00","0.00","0.00","0.00","12.26"
"114/03/26","105","4","1215","卜蜂","4654788.00","6532390.00","11187178.00","4081285.00","497156.00","4578441.00","2679910.00","967.00","2223021.00","1502172.00","--","6406070.00","--","--","202667.00","6608737.00","0.00","0.00","0.00","23.90"
"114/03/26","105","4","1216","統一","139819001.00","238766464.00","378585465.00","140997934.00","84887265.00","225885199.00","56820154.00","3900138.00","35508754.00","-1823199.00","--","94405847.00","--","--","58294419.00","152700266.00","0.00","0.00","0.00","16.61"
"114/03/26","105","4","1217","愛之味","2093466.00","9452223.00","11545689.00","2818893.00","2685421.00","5504314.00","4945134.00","256837.00","315859.00","-168212.00","0.00","5349618.00","--","--","691757.00","6041375.00","0.00","0.00","0.00","10.82"
"114/03/26","105","4","1218","泰山","3134401.00","4748445.00","7882846.00","2415600.00","1991079.00","4406679.00","3533360.00","23770.00","149478.00","-32070.00","-203876.00","3470662.00","--","--","5505.00","3476167.00","0.00","0.00","13680042.00","10.22"
"114/03/26","105","4","1219","福壽","3957017.00","4072053.00","8029070.00","1867229.00","2284981.00","4152210.00","3188256.00","32946.00","634818.00","-1125.00","--","3854895.00","--","--","21965.00","3876860.00","0.00","0.00","0.00","12.09"
"114/03/26","105","4","1220","台榮","1955083.00","1059337.00","3014420.00","402939.00","208859.00","611798.00","1770779.00","1413.00","525675.00","-63663.00","0.00","2234204.00","--","--","168418.00","2402622.00","--","0.00","0.00","12.62"
"114/03/26","105","4","1225","福懋油","4072762.00","2587852.00","6660614.00","1848501.00","1134402.00","2982903.00","2187030.00","121015.00","970263.00","-41694.00","--","3236614.00","--","--","441097.00","3677711.00","--","0.00","0.00","14.80"
"114/03/26","105","4","1227","佳格","15127876.00","6691210.00","21819086.00","6865895.00","535430.00","7401325.00","8798939.00","72397.00","5449618.00","-81797.00","-21182.00","14217975.00","--","--","199786.00","14417761.00","0.00","0.00","6412953.00","16.28"
"114/03/26","105","4","1229","聯華","2482242.00","23764267.00","26246509.00","3348227.00","783722.00","4131949.00","9109378.00","753539.00","9526491.00","2646620.00","-2393.00","22033635.00","--","--","80925.00","22114560.00","--","0.00","100000.00","24.19"
"114/03/26","105","4","1231","聯華食","2963371.00","3410579.00","6373950.00","1720611.00","1629447.00","3350058.00","1530008.00","72657.00","1381294.00","22127.00","--","3006086.00","--","--","17806.00","3023892.00","--","0.00","0.00","19.65"
"114/03/26","105","4","1232","大統益","4920167.00","589563.00","5509730.00","1638203.00","65008.00","1703211.00","1599749.00","23784.00","2136229.00","0.00","--","3759762.00","--","--","46757.00","3806519.00","0.00","0.00","0.00","23.50"
"114/03/26","105","4","1233","天仁","783592.00","1208492.00","1992084.00","445176.00","122513.00","567689.00","905919.00","54263.00","522330.00","-60087.00","-2754.00","1419671.00","0.00","--","4724.00","1424395.00","0.00","0.00","60000.00","15.68"
"114/03/26","105","4","1234","黑松","7231944.00","15063020.00","22294964.00","2069991.00","2387178.00","4457169.00","4018711.00","184583.00","13627285.00","7216.00","0.00","17837795.00","--","--","0.00","17837795.00","--","0.00","0.00","44.39"
"114/03/26","105","4","1235","興泰","3191782.00","1049967.00","4241749.00","1420435.00","55186.00","1475621.00","606623.00","41515.00","462220.00","1665293.00","-9953.00","2765698.00","--","--","430.00","2766128.00","--","0.00","1978138.00","47.13"
"114/03/26","105","4","1236","宏亞","840751.00","2315733.00","3156484.00","511419.00","810956.00","1322375.00","1083425.00","33396.00","427350.00","289938.00","0.00","1834109.00","--","--","0.00","1834109.00","0.00","0.00","0.00","16.93"
"114/03/26","105","4","1256","鮮活果汁-KY","1130923.00","600366.00","1731289.00","688752.00","117512.00","806264.00","271656.00","60109.00","620882.00","-31646.00","--","921001.00","--","--","4024.00","925025.00","--","0.00","0.00","33.90"
"114/03/26","105","4","1301","台塑","173359433.00","282306639.00","455666072.00","80455932.00","62139653.00","142595585.00","63657408.00","11428970.00","162650639.00","75333470.00","--","313070487.00","--","--","--","313070487.00","0.00","0.00","0.00","49.18"
"114/03/26","105","4","1303","南亞","217478209.00","319706595.00","537184804.00","84918274.00","101233064.00","186151338.00","79308216.00","23155633.00","191296477.00","44692788.00","--","338453114.00","--","--","12580352.00","351033466.00","--","0.00","0.00","42.68"
"114/03/26","105","4","1304","台聚","33880175.00","28115300.00","61995475.00","14291961.00","15684028.00","29975989.00","11426024.00","216135.00","6474504.00","85739.00","-475606.00","17726796.00","--","--","14292690.00","32019486.00","0.00","0.00","111943075.00","17.20"
"114/03/26","105","4","1305","華夏","7200056.00","6108931.00","13308987.00","2480133.00","3073034.00","5553167.00","4776695.00","8220.00","2549432.00","41138.00","--","7375485.00","0.00","--","380335.00","7755820.00","0.00","0.00","0.00","15.44"
"114/03/26","105","4","1307","三芳","8896453.00","6327784.00","15224237.00","3969683.00","2351589.00","6321272.00","3978181.00","137866.00","4461237.00","325681.00","--","8902965.00","--","--","--","8902965.00","--","0.00","0.00","22.38"
"114/03/26","105","4","1308","亞聚","6220412.00","8449617.00","14670029.00","2425963.00","2746861.00","5172824.00","5030240.00","14046.00","4153022.00","299897.00","--","9497205.00","0.00","--","0.00","9497205.00","0.00","0.00","0.00","18.88"
"114/03/26","105","4","1309","台達化","4926613.00","3550207.00","8476820.00","3260740.00","1836962.00","5097702.00","3276518.00","469.00","18182.00","83949.00","--","3379118.00","--","--","--","3379118.00","0.00","0.00","0.00","10.31"
"114/03/26","105","4","1310","台苯","4843559.00","6944195.00","11787754.00","3047734.00","1189887.00","4237621.00","5278698.00","70339.00","1983443.00","-149113.00","--","7183367.00","--","--","366766.00","7550133.00","--","0.00","0.00","13.61"
"114/03/26","105","4","1312","國喬","7772016.00","17233032.00","25005048.00","2887286.00","1270543.00","4157829.00","9266203.00","123604.00","8192056.00","862265.00","-199604.00","18244524.00","--","--","2602695.00","20847219.00","0.00","0.00","8254473.00","19.87"
"114/03/26","105","4","1313","聯成","15549772.00","20848545.00","36398317.00","9028655.00","8961208.00","17989863.00","11712366.00","1111644.00","4663794.00","1288202.00","-367552.00","18408454.00","--","--","0.00","18408454.00","0.00","0.00","38417000.00","16.25"
"114/03/26","105","4","1314","中石化","16082533.00","60372732.00","76455265.00","10462969.00","14929630.00","25392599.00","23199897.00","18141.00","29122523.00","-1521952.00","--","50818609.00","--","--","244057.00","51062666.00","0.00","0.00","0.00","21.90"
"114/03/26","105","4","1315","達新","4436139.00","5130607.00","9566746.00","1271670.00","1006551.00","2278221.00","1980000.00","78348.00","3748499.00","1584719.00","-118879.00","7272687.00","0.00","--","15838.00","7288525.00","0.00","0.00","7137000.00","38.10"
"114/03/26","105","4","1316","上曜","3574903.00","618859.00","4193762.00","2198988.00","62493.00","2261481.00","1148578.00","93721.00","-129845.00","32784.00","-19882.00","1125356.00","--","--","806925.00","1932281.00","0.00","0.00","9300000.00","10.66"
"114/03/26","105","4","1319","東陽","10042386.00","26423100.00","36465486.00","9010181.00","7303154.00","16313335.00","5914771.00","4149257.00","9275102.00","-135542.00","--","19203588.00","--","--","948563.00","20152151.00","--","0.00","0.00","32.47"
"114/03/26","105","4","1321","大洋","1518457.00","9400253.00","10918710.00","1218314.00","4834453.00","6052767.00","2272283.00","7792.00","2664915.00","-42858.00","-36189.00","4865943.00","0.00","--","0.00","4865943.00","0.00","0.00","6542716.00","22.05"
"114/03/26","105","4","1323","永裕","2271661.00","1536476.00","3808137.00","551971.00","1250192.00","1802163.00","912745.00","56424.00","831256.00","-42419.00","-2813.00","1755193.00","--","--","250781.00","2005974.00","0.00","0.00","1200017.00","19.49"
"114/03/26","105","4","1324","地球","953459.00","392122.00","1345581.00","278886.00","65988.00","344874.00","751219.00","0.00","255828.00","-6340.00","0.00","1000707.00","--","--","0.00","1000707.00","0.00","0.00","0.00","13.32"
"114/03/26","105","4","1325","恆大","1074240.00","904649.00","1978889.00","105485.00","65796.00","171281.00","852812.00","3318.00","879546.00","-10693.00","--","1724983.00","--","--","82625.00","1807608.00","0.00","0.00","0.00","20.23"
"114/03/26","105","4","1326","台化","236805328.00","307631262.00","544436590.00","79209915.00","85586263.00","164796178.00","58611863.00","8622642.00","161151188.00","91965445.00","-360572.00","319990566.00","--","--","59649846.00","379640412.00","0.00","0.00","18535610.00","54.77"
"114/03/26","105","4","1337","再生-KY","4297561.00","6792612.00","11090173.00","1178858.00","65732.00","1244590.00","2653681.00","2955669.00","4383645.00","-147412.00","--","9845583.00","--","--","--","9845583.00","--","0.00","0.00","37.10"
"114/03/26","105","4","1338","廣華-KY","5593223.00","3778047.00","9371270.00","2542974.00","339938.00","2882912.00","838400.00","2787090.00","2767404.00","-149432.00","0.00","6243462.00","--","--","244896.00","6488358.00","0.00","0.00","0.00","74.47"
"114/03/26","105","4","1339","昭輝","2022330.00","4184603.00","6206933.00","1573192.00","1359775.00","2932967.00","741389.00","1166414.00","1157422.00","-36997.00","0.00","3028228.00","--","--","245738.00","3273966.00","--","0.00","0.00","40.85"
"114/03/26","105","4","1340","勝悅-KY","5539385.00","912708.00","6452093.00","493792.00","6683.00","500475.00","1148932.00","2540814.00","2519506.00","-257634.00","--","5951618.00","--","--","--","5951618.00","--","0.00","0.00","51.80"
"114/03/26","105","4","1341","富林-KY","1199500.00","275872.00","1475372.00","640324.00","13345.00","653669.00","455760.00","--","560012.00","-194069.00","--","821703.00","--","--","--","821703.00","--","0.00","0.00","18.03"
"114/03/26","105","4","1402","遠東新","107539316.00","405920842.00","513460158.00","107183432.00","154084074.00","261267506.00","53528751.00","2859588.00","137393384.00","-2870205.00","-25063.00","190886455.00","--","--","61306197.00","252192652.00","--","0.00","779000.00","35.67"
"114/03/26","105","4","1410","南染","735694.00","809727.00","1545421.00","100047.00","177033.00","277080.00","720000.00","21784.00","487386.00","-16781.00","--","1212389.00","--","--","55952.00","1268341.00","0.00","0.00","0.00","16.84"
"114/03/26","105","4","1413","宏洲","831869.00","1468702.00","2300571.00","613529.00","908452.00","1521981.00","1321124.00","0.00","-542534.00","0.00","0.00","778590.00","--","--","0.00","778590.00","0.00","0.00","0.00","5.89"
"114/03/26","105","4","1414","東和","778169.00","3903512.00","4681681.00","852304.00","781120.00","1633424.00","2200000.00","0.00","965509.00","-117252.00","--","--","--","--","--","3048257.00","0.00","0.00","0.00","13.86"
"114/03/26","105","4","1416","廣豐","3423104.00","7222009.00","10645113.00","2625506.00","2991287.00","5616793.00","2059357.00","126934.00","2546965.00","276952.00","0.00","5010208.00","--","--","18112.00","5028320.00","0.00","0.00","0.00","24.33"
"114/03/26","105","4","1417","嘉裕","2999796.00","2184636.00","5184432.00","1169371.00","137037.00","1306408.00","3798837.00","--","-260594.00","339781.00","--","3878024.00","--","--","--","3878024.00","--","0.00","0.00","10.21"
"114/03/26","105","4","1418","東華","464794.00","1307262.00","1772056.00","1126152.00","341918.00","1468070.00","1319276.00","8005.00","-849442.00","-75207.00","-98717.00","303915.00","--","--","71.00","303986.00","0.00","0.00","8733000.00","2.47"
"114/03/26","105","4","1419","新紡","2191706.00","10140778.00","12332484.00","3609878.00","858705.00","4468583.00","3000413.00","1889.00","1925167.00","2893023.00","-13174.00","7807318.00","0.00","--","56583.00","7863901.00","0.00","0.00","803829.00","26.09"
"114/03/26","105","4","1423","利華","1425748.00","1366621.00","2792369.00","28513.00","204409.00","232922.00","1730000.00","122705.00","394982.00","311760.00","0.00","--","--","--","--","2559447.00","--","0.00","0.00","14.79"
"114/03/26","105","4","1432","大魯閣","1468132.00","6671750.00","8139882.00","1697559.00","3884154.00","5581713.00","1714376.00","685070.00","-254833.00","21526.00","-70174.00","2095965.00","--","--","462204.00","2558169.00","0.00","0.00","3500000.00","12.48"
"114/03/26","105","4","1434","福懋","23210986.00","68819110.00","92030096.00","9293527.00","12456669.00","21750196.00","16846646.00","266458.00","13330120.00","36326427.00","-21501.00","66748150.00","--","--","3531750.00","70279900.00","0.00","0.00","2473228.00","39.68"
"114/03/26","105","4","1435","中福","349180.00","756446.00","1105626.00","2547.00","167511.00","170058.00","1397801.00","1302.00","-304244.00","0.00","-159275.00","935584.00","--","--","-16.00","935568.00","--","0.00","14424000.00","7.46"
"114/03/26","105","4","1436","華友聯","6002732.00","700365.00","6703097.00","3067425.00","1353277.00","4420702.00","759000.00","245201.00","1278194.00","0.00","--","2282395.00","--","--","--","2282395.00","0.00","0.00","0.00","30.07"
"114/03/26","105","4","1437","勤益控","1276889.00","8105963.00","9382852.00","2473969.00","1853422.00","4327391.00","1981899.00","323713.00","2641105.00","135465.00","-54404.00","5027778.00","--","--","27683.00","5055461.00","0.00","0.00","2652000.00","25.71"
"114/03/26","105","4","1438","三地開發","579183.00","33627.00","612810.00","1725.00","68800.00","70525.00","1024115.00","81330.00","-563160.00","0.00","0.00","--","--","--","--","542285.00","--","0.00","0.00","5.30"
"114/03/26","105","4","1439","雋揚","1388010.00","745924.00","2133934.00","20220.00","149857.00","170077.00","920000.00","8686.00","1035171.00","0.00","0.00","--","--","--","--","1963857.00","0.00","0.00","0.00","21.35"
"114/03/26","105","4","1440","南紡","8391654.00","32341761.00","40733415.00","8269228.00","6999290.00","15268518.00","16568159.00","75112.00","7765398.00","623179.00","--","25031848.00","--","--","433049.00","25464897.00","0.00","0.00","0.00","15.11"
"114/03/26","105","4","1441","大東","704532.00","2390619.00","3095151.00","826673.00","1707024.00","2533697.00","897991.00","16825.00","-348598.00","-4764.00","0.00","561454.00","--","--","--","561454.00","0.00","0.00","0.00","6.25"
"114/03/26","105","4","1442","名軒","11349660.00","842216.00","12191876.00","3533702.00","3379352.00","6913054.00","2688807.00","912849.00","1672589.00","4577.00","--","5278822.00","--","--","--","5278822.00","--","0.00","0.00","19.63"
"114/03/26","105","4","1443","立益物流","1363397.00","2931113.00","4294510.00","2434520.00","1037291.00","3471811.00","1353430.00","701.00","-239077.00","-18631.00","-9056.00","1087367.00","--","--","-264668.00","822699.00","0.00","0.00","460610.00","8.06"
"114/03/26","105","4","1444","力麗","8281264.00","11101454.00","19382718.00","7350588.00","503241.00","7853829.00","9573029.00","77848.00","1081963.00","24389.00","-28470.00","10728759.00","--","--","800130.00","11528889.00","--","0.00","10774028.00","11.33"
"114/03/26","105","4","1445","大宇","1094892.00","1204884.00","2299776.00","229519.00","162541.00","392060.00","1386670.00","172064.00","316570.00","32412.00","0.00","1907716.00","--","--","0.00","1907716.00","0.00","0.00","0.00","13.76"
"114/03/26","105","4","1446","宏和","3159890.00","670302.00","3830192.00","2005996.00","25501.00","2031497.00","1377095.00","268134.00","178835.00","-25369.00","0.00","1798695.00","--","--","0.00","1798695.00","0.00","0.00","0.00","13.06"
"114/03/26","105","4","1447","力鵬","11947855.00","10506544.00","22454399.00","9048128.00","3037762.00","12085890.00","9144872.00","104051.00","1370945.00","-539671.00","-357738.00","9722459.00","--","--","646050.00","10368509.00","--","0.00","82948106.00","11.69"
"114/03/26","105","4","1449","佳和","2160241.00","3045287.00","5205528.00","1975422.00","2322428.00","4297850.00","1200000.00","31285.00","-968389.00","411668.00","-14290.00","660274.00","--","--","247404.00","907678.00","--","0.00","317686.00","5.52"
"114/03/26","105","4","1451","年興","7610202.00","5540234.00","13150436.00","1989770.00","1237522.00","3227292.00","4000000.00","410589.00","5598856.00","-153447.00","--","9855998.00","--","--","67146.00","9923144.00","--","0.00","0.00","24.64"
"114/03/26","105","4","1452","宏益","1804006.00","844386.00","2648392.00","182664.00","50587.00","233251.00","1326414.00","151649.00","922434.00","14644.00","--","2415141.00","--","--","--","2415141.00","0.00","0.00","0.00","18.21"
"114/03/26","105","4","1453","大將","747947.00","429142.00","1177089.00","119330.00","54910.00","174240.00","896747.00","2762.00","89027.00","1628.00","--","990164.00","--","--","12685.00","1002849.00","--","0.00","0.00","11.04"
"114/03/26","105","4","1454","台富","1160854.00","982159.00","2143013.00","386952.00","110987.00","497939.00","1403098.00","70951.00","141404.00","106639.00","-77032.00","1645060.00","--","--","14.00","1645074.00","--","0.00","7714103.00","12.41"
"114/03/26","105","4","1455","集盛","4794085.00","6682753.00","11476838.00","3594264.00","302332.00","3896596.00","6117634.00","360356.00","1102265.00","-13.00","--","7580242.00","--","--","--","7580242.00","--","0.00","0.00","12.39"
"114/03/26","105","4","1456","怡華","2548350.00","1996030.00","4544380.00","1264408.00","2154608.00","3419016.00","937200.00","18377.00","147591.00","22196.00","--","--","--","--","--","1125364.00","0.00","0.00","0.00","12.01"
"114/03/26","105","4","1457","宜進","2381616.00","9012721.00","11394337.00","1810384.00","3190149.00","5000533.00","3351640.00","326769.00","364994.00","76369.00","-284322.00","3835450.00","--","--","2558354.00","6393804.00","0.00","0.00","72762089.00","14.62"
"114/03/26","105","4","1459","聯發","2676093.00","3985104.00","6661197.00","1703513.00","1532188.00","3235701.00","3586289.00","251179.00","348372.00","-397985.00","-513573.00","3274282.00","--","--","151214.00","3425496.00","0.00","0.00","41144531.00","10.31"
"114/03/26","105","4","1460","宏遠","5761128.00","4055703.00","9816831.00","3581375.00","1373109.00","4954484.00","4711891.00","89004.00","593210.00","-66093.00","-465679.00","4862333.00","--","--","14.00","4862347.00","--","0.00","33706585.00","11.11"
"114/03/26","105","4","1463","強盛新","2536326.00","1164269.00","3700595.00","915232.00","101937.00","1017169.00","1732684.00","135105.00","724506.00","-13853.00","-124693.00","2453749.00","--","--","229677.00","2683426.00","0.00","0.00","11447523.00","15.16"
"114/03/26","105","4","1464","得力","6069174.00","5023069.00","11092243.00","5148080.00","1005035.00","6153115.00","2776816.00","862198.00","760483.00","-109831.00","-12681.00","4276985.00","--","--","662143.00","4939128.00","--","0.00","1090005.00","15.46"
"114/03/26","105","4","1465","偉全","1846338.00","718073.00","2564411.00","298873.00","41928.00","340801.00","1036073.00","353488.00","343804.00","26752.00","--","1760117.00","--","--","463493.00","2223610.00","--","0.00","0.00","16.99"
"114/03/26","105","4","1466","聚隆","1520500.00","2076608.00","3597108.00","1138769.00","704596.00","1843365.00","1111573.00","451883.00","191016.00","-729.00","0.00","1753743.00","0.00","--","0.00","1753743.00","0.00","0.00","0.00","15.78"
"114/03/26","105","4","1467","南緯","3825039.00","2931304.00","6756343.00","2971581.00","1393370.00","4364951.00","2102622.00","231746.00","368404.00","-413551.00","--","2289221.00","--","--","102171.00","2391392.00","0.00","0.00","0.00","10.89"
"114/03/26","105","4","1468","昶和","1241022.00","1183932.00","2424954.00","607644.00","694814.00","1302458.00","1604053.00","26753.00","-609056.00","62439.00","--","1084189.00","--","--","38307.00","1122496.00","--","0.00","0.00","6.76"
"114/03/26","105","4","1470","大統新創","688574.00","388124.00","1076698.00","118052.00","10634.00","128686.00","857670.00","6918.00","109443.00","-26019.00","--","--","--","--","--","948012.00","--","0.00","0.00","11.05"
"114/03/26","105","4","1471","首利","1033372.00","1390084.00","2423456.00","641408.00","5684.00","647092.00","2014677.00","44292.00","-385797.00","79546.00","--","1752718.00","--","--","23646.00","1776364.00","--","0.00","0.00","8.70"
"114/03/26","105","4","1472","三洋實業","439144.00","536633.00","975777.00","535089.00","47142.00","582231.00","741500.00","0.00","-337003.00","-10860.00","-91.00","393546.00","--","--","0.00","393546.00","--","0.00","3200.00","5.31"
"114/03/26","105","4","1473","台南","4474083.00","2386203.00","6860286.00","1981144.00","686495.00","2667639.00","1471564.00","867946.00","1624684.00","89113.00","-24666.00","4028641.00","--","--","164006.00","4192647.00","0.00","9000.00","932000.00","27.55"
"114/03/26","105","4","1474","弘裕","1990346.00","1360556.00","3350902.00","1332674.00","163753.00","1496427.00","1298970.00","5887.00","566727.00","-17109.00","--","1854475.00","--","--","--","1854475.00","0.00","0.00","0.00","14.28"
"114/03/26","105","4","1475","業旺","226849.00","40508.00","267357.00","131061.00","2880.00","133941.00","525168.00","188125.00","-413076.00","2184.00","--","302401.00","--","--","-168985.00","133416.00","0.00","0.00","0.00","5.76"
"114/03/26","105","4","1476","儒鴻","12953047.00","6955019.00","19908066.00","4605016.00","206850.00","4811866.00","2689874.00","3769437.00","8482497.00","154392.00","--","15096200.00","--","--","0.00","15096200.00","0.00","0.00","0.00","56.12"
"114/03/26","105","4","1477","聚陽","7458764.00","5677013.00","13135777.00","4169028.00","238858.00","4407886.00","2067349.00","3403403.00","2980720.00","139918.00","--","8591390.00","--","--","136501.00","8727891.00","0.00","0.00","0.00","41.56"
"114/03/26","105","4","1503","士電","14129991.00","22158461.00","36288452.00","10897006.00","3541304.00","14438310.00","5209722.00","2589184.00","13647919.00","-73613.00","--","21373212.00","--","--","476930.00","21850142.00","--","0.00","0.00","41.03"
"114/03/26","105","4","1504","東元","45296310.00","47077646.00","92373956.00","18958845.00","17690568.00","36649413.00","20026929.00","7671889.00","21187539.00","1166773.00","-321563.00","49731567.00","--","--","5992976.00","55724543.00","0.00","0.00","22443022.00","25.11"
"114/03/26","105","4","1506","正道","1316899.00","1381447.00","2698346.00","509480.00","877883.00","1387363.00","1222557.00","123619.00","-11672.00","-109380.00","--","1225124.00","--","--","85859.00","1310983.00","0.00","0.00","0.00","10.02"
"114/03/26","105","4","1512","瑞利","2157913.00","2156966.00","4314879.00","1811864.00","1206772.00","3018636.00","1818025.00","--","-499879.00","-101369.00","--","1216777.00","--","--","79466.00","1296243.00","--","0.00","0.00","6.69"
"114/03/26","105","4","1513","中興電","9285005.00","5757523.00","15042528.00","6100508.00","1386179.00","7486687.00","4200000.00","398397.00","2680943.00","152641.00","-116880.00","7315101.00","--","--","240740.00","7555841.00","0.00","0.00","9038676.00","17.80"
"114/03/26","105","4","1514","亞力","3375424.00","1806106.00","5181530.00","2128084.00","326684.00","2454768.00","2010670.00","61299.00","648086.00","-3988.00","-41616.00","2674451.00","--","--","52311.00","2726762.00","0.00","0.00","2362712.00","13.46"
"114/03/26","105","4","1515","力山","2855202.00","2556524.00","5411726.00","2618236.00","466759.00","3084995.00","1814735.00","433.00","497226.00","-6201.00","--","2306193.00","--","--","20538.00","2326731.00","0.00","0.00","0.00","12.71"
"114/03/26","105","4","1516","川飛","417505.00","72892.00","490397.00","144457.00","20.00","144477.00","293040.00","20185.00","32695.00","0.00","0.00","--","--","--","--","345920.00","0.00","0.00","0.00","11.80"
"114/03/26","105","4","1517","利奇","2996640.00","1853668.00","4850308.00","809236.00","583930.00","1393166.00","2278250.00","60505.00","1054352.00","-43208.00","--","3349899.00","--","--","107243.00","3457142.00","--","0.00","0.00","14.70"
"114/03/26","105","4","1519","華城","4917641.00","2040338.00","6957979.00","2645790.00","1057052.00","3702842.00","2610585.00","1033.00","651925.00","-11231.00","--","3252312.00","--","--","2825.00","3255137.00","--","0.00","0.00","12.46"
"114/03/26","105","4","1521","大億","2061395.00","1579149.00","3640544.00","1495416.00","291826.00","1787242.00","762300.00","60472.00","1046069.00","-15539.00","--","1853302.00","--","--","--","1853302.00","--","0.00","0.00","24.31"
"114/03/26","105","4","1522","堤維西","8383934.00","11182111.00","19566045.00","7093797.00","5702808.00","12796605.00","3128979.00","1324176.00","1922089.00","-59080.00","-5996.00","6310168.00","--","--","459272.00","6769440.00","0.00","0.00","939707.00","20.23"
"114/03/26","105","4","1524","耿鼎","1552958.00","3300633.00","4853591.00","1229483.00","1518234.00","2747717.00","1796852.00","0.00","291478.00","17544.00","0.00","2105874.00","0.00","--","0.00","2105874.00","0.00","0.00","0.00","11.72"
"114/03/26","105","4","1525","江申","831523.00","3557519.00","4389042.00","585482.00","251370.00","836852.00","734001.00","1251.00","2983961.00","-167023.00","--","3552190.00","--","--","--","3552190.00","--","0.00","0.00","48.39"
"114/03/26","105","4","1526","日馳","934054.00","494208.00","1428262.00","502141.00","258438.00","760579.00","500000.00","--","171453.00","-3770.00","--","667683.00","--","--","--","667683.00","--","0.00","0.00","13.35"
"114/03/26","105","4","1527","鑽全","14514137.00","1238225.00","15752362.00","11799880.00","254216.00","12054096.00","1379606.00","305.00","2549074.00","-230719.00","0.00","--","--","--","--","3698266.00","--","0.00","0.00","26.81"
"114/03/26","105","4","1528","恩德","3460963.00","1342842.00","4803805.00","1907631.00","575341.00","2482972.00","1800000.00","319573.00","263863.00","-50624.00","-34972.00","2297840.00","--","--","22993.00","2320833.00","--","0.00","3669000.00","13.03"
"114/03/26","105","4","1529","樂事綠能","160596.00","324238.00","484834.00","179584.00","66138.00","245722.00","2997089.00","0.00","-2762408.00","0.00","0.00","234681.00","0.00","--","4431.00","239112.00","--","0.00","0.00","0.78"
"114/03/26","105","4","1530","亞崴","4258680.00","2178508.00","6437188.00","2837645.00","765282.00","3602927.00","965942.00","250067.00","1473568.00","-26580.00","--","2662997.00","--","--","171264.00","2834261.00","0.00","0.00","0.00","27.57"
"114/03/26","105","4","1531","高林股","3036534.00","1685538.00","4722072.00","661262.00","245632.00","906894.00","1931511.00","204042.00","1910645.00","-37177.00","-193843.00","3815178.00","--","--","--","3815178.00","--","0.00","8143000.00","20.62"
