出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值 
"114/03/26","103","2","2603","長榮","53521281.00","126642707.00","180163988.00","37661882.00","83528181.00","121190063.00","34749523.00","7271957.00","14505591.00","-634399.00","--","55892672.00","--","--","3081253.00","58973925.00","0.00","0.00","0.00","16.08"
"114/03/26","103","2","2605","新興","5734220.00","21626142.00","27360362.00","3526598.00","6949576.00","10476174.00","5683042.00","39243.00","10350347.00","-1351846.00","--","14720786.00","--","--","2163402.00","16884188.00","0.00","0.00","0.00","25.90"
"114/03/26","103","2","2606","裕民","27745015.00","27765853.00","55510868.00","11382337.00","19875944.00","31258281.00","8580167.00","225368.00","16814603.00","-1367551.00","0.00","24252587.00","--","--","0.00","24252587.00","0.00","0.00","0.00","28.27"
"114/03/26","103","2","2607","榮運","6190085.00","21495563.00","27685648.00","3753345.00","4226467.00","7979812.00","10671411.00","4262917.00","4206920.00","396185.00","--","19537433.00","--","--","168403.00","19705836.00","0.00","0.00","0.00","18.31"
"114/03/26","103","2","2608","嘉里大榮","2166452.00","9535328.00","11701780.00","2154669.00","2179140.00","4333809.00","4835825.00","448888.00","1973847.00","17525.00","0.00","7276085.00","0.00","--","91886.00","7367971.00","0.00","0.00","0.00","15.05"
"114/03/26","103","2","2609","陽明","28560075.00","113876979.00","142437054.00","31354964.00","79323268.00","110678232.00","28187131.00","4768560.00","-1339562.00","-772224.00","--","30843905.00","--","--","914917.00","31758822.00","0.00","0.00","0.00","10.94"
"114/03/26","103","2","2610","華航","37782428.00","184725163.00","222507591.00","66052705.00","107168282.00","173220987.00","52000000.00","1924015.00","-6921599.00","53053.00","-43372.00","47012097.00","--","--","2274507.00","49286604.00","0.00","0.00","2888780.00","9.05"
"114/03/26","103","2","2611","志信","1847297.00","2888301.00","4735598.00","1511091.00","366204.00","1877295.00","1742172.00","0.00","818038.00","-26073.00","0.00","2534137.00","--","--","324166.00","2858303.00","0.00","0.00","0.00","14.55"
"114/03/26","103","2","2612","中航","6322462.00","15826907.00","22149369.00","3888538.00","8372921.00","12261459.00","2564736.00","42503.00","7838674.00","-558003.00","0.00","9887910.00","--","--","0.00","9887910.00","0.00","0.00","0.00","38.55"
"114/03/26","103","2","2613","中櫃","938195.00","4780561.00","5718756.00","654934.00","2481625.00","3136559.00","934511.00","25.00","2364630.00","6278.00","-723169.00","2582275.00","--","--","-78.00","2582197.00","0.00","0.00","14599000.00","34.71"
"114/03/26","103","2","2614","東森","7373334.00","13682736.00","21056070.00","6351999.00","6294892.00","12646891.00","6959874.00","9033.00","899402.00","66012.00","0.00","7934321.00","--","--","474858.00","8409179.00","0.00","0.00","0.00","11.40"
"114/03/26","103","2","2615","萬海","31193062.00","46568154.00","77761216.00","20620894.00","25859073.00","46479967.00","22182975.00","1261681.00","8644193.00","-1004470.00","0.00","31084379.00","--","--","196870.00","31281249.00","0.00","0.00","0.00","14.01"
"114/03/26","103","2","2616","山隆","1997759.00","3581887.00","5579646.00","2289739.00","556473.00","2846212.00","1130088.00","289810.00","1153382.00","65269.00","-31863.00","2606686.00","--","--","126748.00","2733434.00","0.00","0.00","1353454.00","23.35"
"114/03/26","103","2","2617","台航","2578258.00","10006610.00","12584868.00","1035147.00","2155519.00","3190666.00","4172945.00","334382.00","5052500.00","-165625.00","--","9394202.00","--","--","--","9394202.00","0.00","0.00","0.00","22.51"
"114/03/26","103","2","2618","長榮航","44069719.00","117014594.00","161084313.00","42756780.00","78486183.00","121242963.00","32589450.00","1723602.00","1485889.00","-473961.00","--","35324980.00","--","--","4516370.00","39841350.00","0.00","0.00","0.00","10.84"
"114/03/26","103","2","2633","台灣高鐵","49169572.00","451830500.00","501000072.00","6995813.00","445796586.00","452792399.00","105322243.00","--","-47031749.00","-10082821.00","--","--","--","--","--","48207673.00","0.00","0.00","0.00","4.58"
"114/03/26","103","2","2634","漢翔","17000998.00","6627805.00","23628803.00","7681411.00","6609055.00","14290466.00","9082615.00","0.00","267313.00","-11591.00","0.00","--","--","--","--","9338337.00","0.00","0.00","0.00","10.28"
"114/03/26","103","2","2636","台驊控股","2461004.00","887151.00","3348155.00","1296665.00","377887.00","1674552.00","930196.00","556876.00","177267.00","512.00","-21233.00","1643618.00","--","--","29985.00","1673603.00","0.00","0.00","1089000.00","18.46"
"114/03/26","103","2","2637","慧洋-KY","3531850.00","63079304.00","66611154.00","7226777.00","39642796.00","46869573.00","4625950.00","2582627.00","6999843.00","5391710.00","0.00","19600130.00","--","--","141451.00","19741581.00","0.00","0.00","0.00","43.43"
"114/03/26","103","2","2642","宅配通","1729129.00","689977.00","2419106.00","783457.00","14386.00","797843.00","954670.00","300082.00","207230.00","159281.00","--","1621263.00","--","--","--","1621263.00","0.00","0.00","0.00","16.98"
"114/03/26","103","2","2701","萬企","907419.00","6094933.00","7002352.00","139718.00","811389.00","951107.00","3790338.00","0.00","1769404.00","491503.00","--","--","--","--","--","6051245.00","0.00","0.00","0.00","16.57"
"114/03/26","103","2","2702","華園","659559.00","1775289.00","2434848.00","343979.00","1034026.00","1378005.00","900795.00","2169.00","147635.00","6244.00","--","1056843.00","--","--","--","1056843.00","0.00","0.00","0.00","12.08"
"114/03/26","103","2","2704","國賓","3400290.00","8484629.00","11884919.00","945637.00","2201705.00","3147342.00","3669234.00","2920152.00","1508383.00","585332.00","0.00","8683101.00","--","--","54476.00","8737577.00","0.00","0.00","0.00","23.66"
"114/03/26","103","2","2705","六福","1817728.00","7820366.00","9638094.00","2249242.00","2670620.00","4919862.00","3302410.00","0.00","1415822.00","0.00","--","4718232.00","--","--","--","4718232.00","0.00","0.00","0.00","14.29"
"114/03/26","103","2","2706","第一店","1941228.00","5938094.00","7879322.00","139783.00","880613.00","1020396.00","3920025.00","76031.00","2246075.00","616795.00","0.00","--","--","--","--","6858926.00","0.00","0.00","0.00","18.55"
"114/03/26","103","2","2707","晶華","2128977.00","5342759.00","7471736.00","2412509.00","1996090.00","4408599.00","1169231.00","201526.00","1800339.00","-193316.00","--","2977780.00","--","--","85357.00","3063137.00","0.00","0.00","0.00","28.01"
"114/03/26","103","2","2712","遠雄來","191187.00","1559521.00","1750708.00","451159.00","50140.00","501299.00","1050000.00","114815.00","84594.00","--","--","--","--","--","--","1249409.00","0.00","0.00","0.00","11.90"
"114/03/26","103","2","2722","夏都","156707.00","1506607.00","1663314.00","279827.00","10039.00","289866.00","892019.00","170663.00","313086.00","-2320.00","--","--","--","--","--","1373448.00","0.00","0.00","0.00","15.40"
"114/03/26","103","2","2723","美食-KY","3724173.00","5055744.00","8779917.00","2538141.00","87615.00","2625756.00","1411200.00","2681126.00","1899357.00","117866.00","--","6109549.00","--","--","44612.00","6154161.00","0.00","0.00","0.00","43.29"
"114/03/26","103","2","2727","王品","5801339.00","3307183.00","9108522.00","4347427.00","178292.00","4525719.00","769879.00","2038109.00","935437.00","9147.00","--","3752572.00","--","--","830231.00","4582803.00","0.00","0.00","0.00","48.74"
"114/03/26","103","2","2731","雄獅","4429012.00","571275.00","5000287.00","3027674.00","45811.00","3073485.00","700000.00","815850.00","398338.00","6926.00","--","1921114.00","--","--","5688.00","1926802.00","0.00","0.00","0.00","27.44"
"114/03/26","103","2","2739","寒舍","856176.00","2294029.00","3150205.00","1557913.00","372877.00","1930790.00","1008000.00","60000.00","151319.00","0.00","--","1219319.00","--","--","96.00","1219415.00","0.00","0.00","0.00","12.10"
"114/03/26","103","2","2901","欣欣","356654.00","638251.00","994905.00","67042.00","90694.00","157736.00","730433.00","410.00","105325.00","1001.00","0.00","--","--","--","--","837169.00","0.00","0.00","0.00","11.46"
"114/03/26","103","2","2903","遠百","16296293.00","90527609.00","106823902.00","41891459.00","28840090.00","70731549.00","14391956.00","3498174.00","7167631.00","3727302.00","-97110.00","28687953.00","--","--","7404400.00","36092353.00","0.00","0.00","8046083.00","20.45"
"114/03/26","103","2","2904","匯僑","790563.00","352978.00","1143541.00","242842.00","18516.00","261358.00","690344.00","3494.00","180422.00","2876.00","--","877136.00","--","--","5047.00","882183.00","0.00","0.00","0.00","12.71"
"114/03/26","103","2","2906","高林","3519206.00","1196726.00","4715932.00","1270040.00","302873.00","1572913.00","2119817.00","83491.00","931248.00","-17597.00","-45682.00","3071277.00","--","--","71742.00","3143019.00","0.00","0.00","2870585.00","14.69"
"114/03/26","103","2","2908","特力","12470604.00","11641521.00","24112125.00","11248770.00","5874593.00","17123363.00","5219555.00","711820.00","1450261.00","-7406.00","-415459.00","6958771.00","--","--","29991.00","6988762.00","0.00","0.00","19868000.00","13.86"
"114/03/26","103","2","2910","統領","1502868.00","3790643.00","5293511.00","2208666.00","863841.00","3072507.00","2087250.00","442267.00","964996.00","26479.00","-1299988.00","2221004.00","--","--","0.00","2221004.00","0.00","0.00","33749000.00","12.69"
"114/03/26","103","2","2911","麗嬰房","4091762.00","3275059.00","7366821.00","2076250.00","2085526.00","4161776.00","2112958.00","919163.00","64887.00","-6872.00","--","3090136.00","--","--","114909.00","3205045.00","0.00","0.00","0.00","14.62"
"114/03/26","103","2","2912","統一超","50723261.00","37843035.00","88566296.00","54927629.00","7930579.00","62858208.00","10396223.00","6555.00","11672465.00","507046.00","--","22582289.00","--","--","3125799.00","25708088.00","0.00","0.00","0.00","21.72"
"114/03/26","103","2","2913","農林","3247837.00","19026814.00","22274651.00","1266014.00","6222869.00","7488883.00","7202401.00","1448081.00","5825431.00","0.00","--","14475913.00","--","--","309855.00","14785768.00","0.00","0.00","0.00","20.10"
"114/03/26","103","2","2915","潤泰全","9411640.00","116894410.00","126306050.00","11575903.00","10590075.00","22165978.00","9414343.00","12406161.00","47254595.00","-10281089.00","-655691.00","58138319.00","--","--","46001753.00","104140072.00","0.00","0.00","46914600.00","64.99"
"114/03/26","103","2","2923","鼎固-KY","41865956.00","63846302.00","105712258.00","12694548.00","41935719.00","54630267.00","17402970.00","201861.00","26934086.00","3608007.00","0.00","48146924.00","--","--","2935067.00","51081991.00","0.00","0.00","0.00","27.67"
"114/03/26","103","2","2929","淘帝-KY","3024211.00","713842.00","3738053.00","1013719.00","186737.00","1200456.00","580800.00","1318627.00","639772.00","-1602.00","--","2537597.00","--","--","--","2537597.00","0.00","0.00","0.00","48.06"
"114/03/26","103","2","3002","歐格","1353980.00","333159.00","1687139.00","183950.00","233823.00","417773.00","1020000.00","15032.00","246905.00","-12571.00","0.00","1269366.00","--","--","0.00","1269366.00","0.00","0.00","0.00","12.44"
"114/03/26","103","2","3003","健和興","3605817.00","1275264.00","4881081.00","866487.00","432947.00","1299434.00","1531864.00","550076.00","1515389.00","556.00","-23920.00","3573965.00","--","--","7682.00","3581647.00","0.00","0.00","1107000.00","23.61"
"114/03/26","103","2","3004","豐達科","631312.00","1508484.00","2139796.00","561472.00","708069.00","1269541.00","423067.00","74633.00","371413.00","1142.00","0.00","870255.00","0.00","--","0.00","870255.00","0.00","0.00","0.00","20.57"
"114/03/26","103","2","3005","神基","12076960.00","9453563.00","21530523.00","7385967.00","1007373.00","8393340.00","5820362.00","2477399.00","3521403.00","354573.00","--","12173737.00","--","--","963446.00","13137183.00","0.00","0.00","0.00","20.92"
"114/03/26","103","2","3006","晶豪科","7534487.00","1248292.00","8782779.00","2953058.00","77637.00","3030695.00","2667399.00","171860.00","3099002.00","47950.00","-133294.00","5852917.00","--","--","-100833.00","5752084.00","0.00","0.00","13050000.00","23.07"
"114/03/26","103","2","3008","大立光","34128819.00","11823469.00","45952288.00","12572804.00","66453.00","12639257.00","1341402.00","1555729.00","30206526.00","209374.00","0.00","33313031.00","--","--","0.00","33313031.00","0.00","0.00","0.00","248.34"
"114/03/26","103","2","3010","華立","17937876.00","6624258.00","24562134.00","12177765.00","2984134.00","15161899.00","2313901.00","1259555.00","4915680.00","178089.00","--","8667225.00","--","--","733010.00","9400235.00","0.00","0.00","0.00","37.46"
"114/03/26","103","2","3011","今皓","1430308.00","837510.00","2267818.00","694671.00","83015.00","777686.00","1127192.00","226697.00","138866.00","-2623.00","--","1490132.00","--","--","--","1490132.00","0.00","0.00","0.00","13.22"
"114/03/26","103","2","3013","晟銘電","1531728.00","1871925.00","3403653.00","1158652.00","213202.00","1371854.00","1821710.00","15782.00","281545.00","-8132.00","-79106.00","2031799.00","--","--","--","2031799.00","0.00","0.00","3000000.00","11.34"
"114/03/26","103","2","3014","聯陽","3664984.00","1034255.00","4699239.00","1075839.00","102104.00","1177943.00","1574990.00","1623006.00","319593.00","4007.00","-300.00","3521296.00","--","--","--","3521296.00","0.00","1097457.00","29968.00","22.74"
"114/03/26","103","2","3015","全漢","10433839.00","3021824.00","13455663.00","6196056.00","58811.00","6254867.00","2344658.00","1333069.00","1745410.00","1457115.00","0.00","6880252.00","--","--","320544.00","7200796.00","0.00","0.00","0.00","29.34"
"114/03/26","103","2","3016","嘉晶","636791.00","586492.00","1223283.00","137186.00","7775.00","144961.00","939888.00","101987.00","35565.00","882.00","--","1078322.00","--","--","--","1078322.00","0.00","0.00","0.00","11.47"
"114/03/26","103","2","3017","奇鋐","16448564.00","5288918.00","21737482.00","12433308.00","1953736.00","14387044.00","3533101.00","1796728.00","1928350.00","15150.00","--","7273329.00","--","--","77109.00","7350438.00","0.00","0.00","0.00","20.59"
"114/03/26","103","2","3018","隆銘綠能","802540.00","215379.00","1017919.00","467200.00","60922.00","528122.00","455520.00","0.00","34434.00","-157.00","--","489797.00","--","--","--","489797.00","0.00","0.00","0.00","10.75"
"114/03/26","103","2","3019","亞光","14689064.00","8287966.00","22977030.00","6618412.00","552314.00","7170726.00","2810385.00","5983395.00","2333456.00","-119029.00","--","11008207.00","--","--","4798097.00","15806304.00","0.00","0.00","0.00","39.17"
"114/03/26","103","2","3021","鴻名","1148416.00","521776.00","1670192.00","468561.00","59321.00","527882.00","1082594.00","6250.00","85125.00","-11640.00","-20120.00","1142209.00","--","--","101.00","1142310.00","0.00","0.00","1500000.00","10.70"
"114/03/26","103","2","3022","威強電","11236812.00","4123558.00","15360370.00","8449495.00","709181.00","9158676.00","3283144.00","970900.00","1927614.00","20036.00","--","6201694.00","--","--","0.00","6201694.00","0.00","0.00","0.00","20.02"
"114/03/26","103","2","3023","信邦","7860592.00","2517783.00","10378375.00","5205729.00","618865.00","5824594.00","2076709.00","746795.00","1564866.00","94369.00","0.00","4482739.00","--","--","71042.00","4553781.00","0.00","0.00","0.00","21.59"
"114/03/26","103","2","3024","憶聲","3510861.00","2627121.00","6137982.00","2585558.00","292114.00","2877672.00","2821575.00","41467.00","-180885.00","-38271.00","-36797.00","2607089.00","--","--","653221.00","3260310.00","0.00","0.00","5000000.00","9.41"
"114/03/26","103","2","3025","星通","694430.00","308936.00","1003366.00","154887.00","79325.00","234212.00","709206.00","49419.00","2571.00","1500.00","0.00","762696.00","--","--","6458.00","769154.00","0.00","0.00","0.00","10.75"
"114/03/26","103","2","3026","禾伸堂","9424104.00","4608961.00","14033065.00","4693512.00","317001.00","5010513.00","2235481.00","3549530.00","2116726.00","246805.00","0.00","8148542.00","--","--","874010.00","9022552.00","0.00","0.00","0.00","36.45"
"114/03/26","103","2","3027","盛達","1480819.00","814147.00","2294966.00","696861.00","67046.00","763907.00","966677.00","273140.00","273410.00","14189.00","0.00","1527416.00","--","--","3643.00","1531059.00","0.00","0.00","0.00","16.35"
"114/03/26","103","2","3028","增你強","12637631.00","949488.00","13587119.00","8682731.00","186012.00","8868743.00","2137424.00","1114537.00","881909.00","582706.00","--","4716576.00","--","--","1800.00","4718376.00","0.00","0.00","0.00","22.07"
"114/03/26","103","2","3029","零壹","2432406.00","461133.00","2893539.00","1096634.00","462957.00","1559591.00","947442.00","250238.00","138646.00","-2385.00","--","1333941.00","--","--","7.00","1333948.00","0.00","0.00","0.00","14.08"
"114/03/26","103","2","3030","德律","4380040.00","2311686.00","6691726.00","1829686.00","128211.00","1957897.00","2362160.00","53290.00","2320287.00","-1908.00","--","4733829.00","--","--","--","4733829.00","0.00","0.00","0.00","20.04"
"114/03/26","103","2","3031","佰鴻","2529691.00","1215944.00","3745635.00","744198.00","109310.00","853508.00","1966742.00","454013.00","320981.00","-82460.00","0.00","2659276.00","--","--","232851.00","2892127.00","0.00","0.00","0.00","13.52"
"114/03/26","103","2","3032","偉訓","2107790.00","687381.00","2795171.00","1076668.00","30623.00","1107291.00","1032856.00","139493.00","508275.00","-17663.00","0.00","1662961.00","--","--","24919.00","1687880.00","0.00","0.00","0.00","16.10"
"114/03/26","103","2","3033","威健","14399234.00","387079.00","14786313.00","10520036.00","289932.00","10809968.00","2596418.00","501053.00","966510.00","-87636.00","0.00","3976345.00","--","--","0.00","3976345.00","0.00","0.00","0.00","15.31"
"114/03/26","103","2","3034","聯詠","39992152.00","5272686.00","45264838.00","20947014.00","249127.00","21196141.00","6085115.00","3287822.00","14538287.00","157473.00","0.00","24068697.00","--","--","0.00","24068697.00","0.00","0.00","0.00","39.55"
"114/03/26","103","2","3035","智原","6667454.00","2396700.00","9064154.00","2396683.00","91641.00","2488324.00","4114863.00","576392.00","1909128.00","-33654.00","0.00","6566729.00","--","--","9101.00","6575830.00","0.00","407500.00","0.00","15.96"
"114/03/26","103","2","3036","文曄","35463633.00","3065420.00","38529053.00","25421383.00","1079137.00","26500520.00","3544434.00","4779078.00","3073976.00","630514.00","--","12028002.00","--","--","531.00","12028533.00","0.00","0.00","0.00","35.63"
"114/03/26","103","2","3037","欣興","43020589.00","56348222.00","99368811.00","29414568.00","21107989.00","50522557.00","15386060.00","9124763.00","19320157.00","730946.00","-161561.00","44400365.00","--","--","4445889.00","48846254.00","0.00","0.00","6184000.00","28.97"
"114/03/26","103","2","3038","全台","2706956.00","992506.00","3699462.00","944559.00","709784.00","1654343.00","2261076.00","6294.00","-148516.00","-32342.00","-122282.00","1964230.00","--","--","80889.00","2045119.00","0.00","0.00","8794388.00","9.04"
"114/03/26","103","2","3040","遠見","606847.00","1114513.00","1721360.00","277363.00","41873.00","319236.00","900000.00","11521.00","368673.00","125966.00","0.00","1406160.00","--","--","-4036.00","1402124.00","0.00","0.00","0.00","15.62"
"114/03/26","103","2","3041","揚智","5827125.00","1386677.00","7213802.00","1644198.00","20352.00","1664550.00","3109491.00","1089357.00","1857698.00","-16900.00","-490394.00","5549252.00","--","--","0.00","5549252.00","0.00","0.00","11423000.00","18.53"
"114/03/26","103","2","3042","晶技","7521405.00","5846303.00","13367708.00","3466235.00","1826320.00","5292555.00","3097570.00","1662181.00","3272505.00","42897.00","0.00","8075153.00","0.00","--","0.00","8075153.00","0.00","0.00","0.00","26.07"
"114/03/26","103","2","3043","科風","1263782.00","649150.00","1912932.00","1515521.00","54034.00","1569555.00","1948781.00","1048393.00","-2640319.00","-9696.00","0.00","347159.00","--","--","-3782.00","343377.00","0.00","0.00","0.00","1.78"
"114/03/26","103","2","3044","健鼎","35067900.00","16968036.00","52035936.00","25672508.00","908578.00","26581086.00","5256059.00","344977.00","19941227.00","-87413.00","--","25454850.00","--","--","0.00","25454850.00","0.00","0.00","0.00","48.43"
"114/03/26","103","2","3045","台灣大","26806250.00","116273867.00","143080117.00","55391030.00","34311441.00","89702471.00","34208328.00","12475758.00","34589710.00","220517.00","-31077183.00","50417130.00","--","--","2960516.00","53377646.00","0.00","0.00","730725849.00","18.74"
"114/03/26","103","2","3046","建��","1388889.00","468894.00","1857783.00","649225.00","83705.00","732930.00","1716490.00","-63424.00","-650487.00","120415.00","--","1122994.00","--","--","1859.00","1124853.00","0.00","0.00","0.00","6.54"
"114/03/26","103","2","3047","訊舟","4184242.00","694347.00","4878589.00","1893226.00","379828.00","2273054.00","1975685.00","217031.00","101110.00","287.00","0.00","2294113.00","--","--","311422.00","2605535.00","0.00","0.00","0.00","11.61"
"114/03/26","103","2","3048","益登","8662108.00","691564.00","9353672.00","6498885.00","512588.00","7011473.00","1728100.00","10010.00","581955.00","14618.00","0.00","2334683.00","--","--","7516.00","2342199.00","0.00","0.00","0.00","14.86"
"114/03/26","103","2","3049","精金","3723270.00","13814411.00","17537681.00","5839893.00","6410107.00","12250000.00","8839508.00","1440774.00","-4998283.00","5682.00","--","5287681.00","--","--","0.00","5287681.00","0.00","0.00","0.00","5.98"
"114/03/26","103","2","3050","鈺德","779926.00","2065347.00","2845273.00","409911.00","126807.00","536718.00","1862401.00","463942.00","1858.00","32355.00","-52001.00","2308555.00","--","--","0.00","2308555.00","0.00","0.00","8173000.00","12.96"
"114/03/26","103","2","3051","力特","2734579.00","8194639.00","10929218.00","2677708.00","7068879.00","9746587.00","3253324.00","0.00","-2070114.00","-627.00","--","1182583.00","--","--","48.00","1182631.00","0.00","0.00","0.00","3.63"
"114/03/26","103","2","3052","夆典","5722727.00","459030.00","6181757.00","3223620.00","13018.00","3236638.00","2240428.00","169393.00","656723.00","98.00","-255837.00","2810805.00","--","--","134314.00","2945119.00","0.00","0.00","24584618.00","15.69"
"114/03/26","103","2","3054","立萬利","1448716.00","667542.00","2116258.00","486243.00","338032.00","824275.00","1069481.00","28206.00","123318.00","70978.00","--","1291983.00","--","--","--","1291983.00","0.00","0.00","0.00","12.08"
"114/03/26","103","2","3055","蔚華科","2456353.00","897463.00","3353816.00","997657.00","62957.00","1060614.00","1300108.00","178737.00","889696.00","-7461.00","-75104.00","2285976.00","--","--","7226.00","2293202.00","0.00","0.00","4470582.00","18.21"
"114/03/26","103","2","3056","富華新","9070442.00","383466.00","9453908.00","6900469.00","1569.00","6902038.00","1514066.00","518719.00","518664.00","421.00","--","2551870.00","--","--","0.00","2551870.00","0.00","695345.00","0.00","16.94"
"114/03/26","103","2","3057","喬鼎","2224545.00","1010370.00","3234915.00","977566.00","82249.00","1059815.00","1593172.00","261187.00","338457.00","-21064.00","0.00","2171752.00","--","--","3348.00","2175100.00","0.00","0.00","0.00","13.63"
"114/03/26","103","2","3058","立德","2935614.00","2086969.00","5022583.00","2260220.00","17820.00","2278040.00","1715194.00","591161.00","326960.00","110951.00","0.00","2744266.00","--","--","277.00","2744543.00","0.00","0.00","0.00","16.00"
"114/03/26","103","2","3059","華晶科","10220383.00","6243898.00","16464281.00","5541513.00","623348.00","6164861.00","3941583.00","2116668.00","4504832.00","4511.00","-274323.00","10293271.00","--","--","6149.00","10299420.00","0.00","0.00","8250000.00","26.67"
"114/03/26","103","2","3060","銘異","5038949.00","2152585.00","7191534.00","1908040.00","508453.00","2416493.00","1742020.00","1554915.00","1308558.00","-37304.00","--","4568189.00","--","--","206852.00","4775041.00","0.00","0.00","0.00","26.22"
"114/03/26","103","2","3062","建漢","6751101.00","2497073.00","9248174.00","3810199.00","82200.00","3892399.00","3255814.00","493600.00","1393515.00","212846.00","0.00","5355775.00","--","--","0.00","5355775.00","0.00","0.00","0.00","16.45"
"114/03/26","103","2","3090","日電貿","5564615.00","742714.00","6307329.00","3413581.00","125899.00","3539480.00","1446518.00","191120.00","470664.00","158844.00","0.00","2267146.00","--","--","500703.00","2767849.00","0.00","0.00","0.00","17.55"
"114/03/26","103","2","3092","鴻碩","1691839.00","907975.00","2599814.00","1255439.00","224814.00","1480253.00","638247.00","336852.00","149736.00","-1711.00","-3563.00","1119561.00","--","--","--","1119561.00","0.00","0.00","353000.00","17.64"
"114/03/26","103","2","3094","聯傑","1054080.00","335889.00","1389969.00","149889.00","22257.00","172146.00","853461.00","325030.00","85663.00","1175.00","-47661.00","1217668.00","--","--","155.00","1217823.00","0.00","0.00","2264000.00","14.66"
"114/03/26","103","2","3130","一零四","1864793.00","211931.00","2076724.00","913989.00","4470.00","918459.00","329897.00","373344.00","440943.00","7859.00","0.00","1152043.00","--","--","6222.00","1158265.00","0.00","0.00","0.00","34.92"
"114/03/26","103","2","3138","耀登","505661.00","423150.00","928811.00","297919.00","74328.00","372247.00","408230.00","40786.00","102107.00","30.00","--","551153.00","--","--","5411.00","556564.00","0.00","0.00","0.00","13.50"
"114/03/26","103","2","3149","正達","5956244.00","11202942.00","17159186.00","5446519.00","3571173.00","9017692.00","2688389.00","6103040.00","-857943.00","99395.00","0.00","8032881.00","--","--","108613.00","8141494.00","50000.00","0.00","0.00","29.89"
"114/03/26","103","2","3150","鈺寶-創","439785.00","21759.00","461544.00","60576.00","--","60576.00","363000.00","35000.00","2968.00","0.00","--","--","--","--","--","400968.00","0.00","0.00","0.00","11.05"
"114/03/26","103","2","3164","景岳","566790.00","1598500.00","2165290.00","906819.00","448880.00","1355699.00","609119.00","253013.00","-31459.00","-21082.00","--","809591.00","--","--","--","809591.00","0.00","0.00","0.00","13.29"
"114/03/26","103","2","3167","大量","2597497.00","550421.00","3147918.00","1480450.00","312444.00","1792894.00","727078.00","138046.00","455912.00","19881.00","--","1340917.00","--","--","14107.00","1355024.00","0.00","0.00","0.00","19.36"
"114/03/26","103","2","3168","眾福科","724917.00","675572.00","1400489.00","913408.00","15950.00","929358.00","632171.00","41236.00","-193669.00","-8607.00","--","471131.00","--","--","--","471131.00","0.00","0.00","0.00","7.45"
"114/03/26","103","2","3189","景碩","24089995.00","16212260.00","40302255.00","11276618.00","1076499.00","12353117.00","4460000.00","5863612.00","15109777.00","89365.00","--","25522754.00","--","--","2426384.00","27949138.00","0.00","0.00","0.00","57.23"
"114/03/26","103","2","3209","全科","5711350.00","292155.00","6003505.00","4271833.00","73360.00","4345193.00","1038427.00","234481.00","333223.00","-10313.00","--","1595818.00","--","--","62494.00","1658312.00","0.00","0.00","0.00","16.37"
"114/03/26","103","2","3229","晟鈦","955783.00","307501.00","1263284.00","294495.00","1995.00","296490.00","935159.00","21097.00","19894.00","-9356.00","--","966794.00","--","--","--","966794.00","0.00","0.00","0.00","10.34"
"114/03/26","103","2","3231","緯創","211431839.00","55241751.00","266673590.00","181486103.00","21454887.00","202940990.00","24257235.00","19676531.00","22874562.00","-3223261.00","0.00","63585067.00","--","--","147533.00","63732600.00","0.00","0.00","0.00","26.74"
"114/03/26","103","2","3257","虹冠電","1298182.00","369532.00","1667714.00","314354.00","4698.00","319052.00","553454.00","561954.00","263725.00","-30471.00","--","1348662.00","--","--","0.00","1348662.00","0.00","0.00","0.00","25.83"
"114/03/26","103","2","3266","昇陽","7687105.00","2141135.00","9828240.00","2483169.00","95705.00","2578874.00","3523143.00","802339.00","1868271.00","-6577.00","--","6187176.00","--","--","1062190.00","7249366.00","0.00","0.00","0.00","17.56"
"114/03/26","103","2","3296","勝德","1929226.00","449345.00","2378571.00","615920.00","29415.00","645335.00","1121164.00","329338.00","307711.00","-3239.00","-21738.00","1733236.00","--","--","0.00","1733236.00","0.00","0.00","1252000.00","15.63"
"114/03/26","103","2","3305","昇貿","4925926.00","1046838.00","5972764.00","1706694.00","292266.00","1998960.00","1230773.00","1333907.00","1391411.00","80358.00","-62645.00","3973804.00","--","--","--","3973804.00","0.00","0.00","1588000.00","32.71"
"114/03/26","103","2","3308","聯德","2142205.00","672472.00","2814677.00","1252126.00","518655.00","1770781.00","999496.00","253362.00","-204243.00","-4719.00","--","1043896.00","--","--","--","1043896.00","0.00","0.00","0.00","10.44"
"114/03/26","103","2","3311","閎暉","6136582.00","3251589.00","9388171.00","1719699.00","1777576.00","3497275.00","1893838.00","762686.00","3157150.00","13828.00","--","5827502.00","--","--","63394.00","5890896.00","0.00","0.00","0.00","31.05"
"114/03/26","103","2","3312","弘憶股","5966174.00","64249.00","6030423.00","4324194.00","74535.00","4398729.00","951761.00","186481.00","246509.00","-45057.00","--","1339694.00","--","--","292000.00","1631694.00","0.00","0.00","0.00","14.78"
