出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值 
"114/03/26","102","4","2606","裕民","26818686.00","24600575.00","51419261.00","10092473.00","15824890.00","25917363.00","8580167.00","225384.00","17554744.00","-858397.00","0.00","25501898.00","--","--","0.00","25501898.00","0.00","0.00","29.72"
"114/03/26","102","4","2607","榮運","5569837.00","18467893.00","24037730.00","565367.00","3675882.00","4241249.00","10671411.00","4262917.00","4304802.00","386639.00","--","19625769.00","--","--","170712.00","19796481.00","0.00","0.00","18.39"
"114/03/26","102","4","2608","嘉里大榮","2309810.00","9460801.00","11770611.00","1773772.00","2392725.00","4166497.00","4835825.00","448888.00","2206911.00","17525.00","--","7509149.00","--","--","94965.00","7604114.00","0.00","0.00","15.53"
"114/03/26","102","4","2609","陽明","27507727.00","114746129.00","142253856.00","30148712.00","78532204.00","108680916.00","28187131.00","8562852.00","-3794292.00","-279807.00","--","32675884.00","--","--","897056.00","33572940.00","0.00","0.00","11.59"
"114/03/26","102","4","2610","華航","37085072.00","183890827.00","220975899.00","61906028.00","106179511.00","168085539.00","52000000.00","1924015.00","-3161115.00","86936.00","-43372.00","50806464.00","--","--","2083896.00","52890360.00","0.00","2888780.00","9.78"
"114/03/26","102","4","2611","志信","1885732.00","2901150.00","4786882.00","1364255.00","398697.00","1762952.00","1792172.00","0.00","903876.00","-8655.00","0.00","2687393.00","--","--","336537.00","3023930.00","0.00","0.00","15.00"
"114/03/26","102","4","2612","中航","5807461.00","16276289.00","22083750.00","3147371.00","8812449.00","11959820.00","2564736.00","42503.00","8096290.00","-579599.00","0.00","10123930.00","--","--","0.00","10123930.00","0.00","0.00","39.47"
"114/03/26","102","4","2613","中櫃","838226.00","4790242.00","5628468.00","562905.00","2533147.00","3096052.00","890010.00","25.00","2397804.00","7491.00","-762834.00","2532496.00","--","--","-80.00","2532416.00","0.00","15401000.00","34.41"
"114/03/26","102","4","2614","東森","7482016.00","11088653.00","18570669.00","5377927.00","4200799.00","9578726.00","6959874.00","8242.00","1302232.00","81655.00","0.00","8352003.00","--","--","639940.00","8991943.00","0.00","0.00","12.00"
"114/03/26","102","4","2615","萬海","30621006.00","47958677.00","78579683.00","13739272.00","33651071.00","47390343.00","22182975.00","1261681.00","8687097.00","-1117003.00","0.00","31014750.00","--","--","174590.00","31189340.00","0.00","0.00","13.98"
"114/03/26","102","4","2616","山隆","2476007.00","3087808.00","5563815.00","2357071.00","326642.00","2683713.00","1130088.00","289810.00","1234776.00","132944.00","-31863.00","2755755.00","--","--","124347.00","2880102.00","0.00","1353454.00","24.68"
"114/03/26","102","4","2617","台航","2879306.00","9774896.00","12654202.00","743260.00","2336804.00","3080064.00","4172945.00","334382.00","5213903.00","-147092.00","--","9574138.00","--","--","--","9574138.00","0.00","0.00","22.94"
"114/03/26","102","4","2618","長榮航","46119654.00","106603280.00","152722934.00","38740228.00","73725345.00","112465573.00","32589450.00","1723602.00","2275240.00","-750259.00","--","35838033.00","--","--","4419328.00","40257361.00","0.00","0.00","11.00"
"114/03/26","102","4","2633","台灣高鐵","42867830.00","457732222.00","500600052.00","8072730.00","449398592.00","457471322.00","105322243.00","--","-52115648.00","-10077865.00","--","--","--","--","--","43128730.00","0.00","0.00","4.09"
"114/03/26","102","4","2634","漢翔","14830381.00","6744886.00","21575267.00","6558804.00","6517738.00","13076542.00","9082615.00","0.00","-572244.00","-11646.00","0.00","--","0.00","0.00","--","8498725.00","0.00","0.00","9.36"
"114/03/26","102","4","2636","台驊控股","2360757.00","869972.00","3230729.00","1706197.00","108953.00","1815150.00","794297.00","410144.00","201493.00","3840.00","-21233.00","1388541.00","--","--","27038.00","1415579.00","0.00","1089000.00","17.72"
"114/03/26","102","4","2637","慧洋-KY","3918075.00","61439594.00","65357669.00","6401100.00","37985132.00","44386232.00","4511092.00","3592784.00","6216332.00","6514559.00","0.00","20834767.00","--","--","136670.00","20971437.00","0.00","0.00","46.19"
"114/03/26","102","4","2642","宅配通","1501231.00","503797.00","2005028.00","488366.00","14420.00","502786.00","954670.00","300082.00","270010.00","-22520.00","0.00","1502242.00","--","--","--","1502242.00","0.00","0.00","15.74"
"114/03/26","102","4","2701","萬企","807944.00","6011908.00","6819852.00","87303.00","803176.00","890479.00","3651577.00","0.00","1814735.00","463061.00","--","--","--","--","--","5929373.00","0.00","0.00","16.24"
"114/03/26","102","4","2702","華園","645318.00","1752909.00","2398227.00","345146.00","1022504.00","1367650.00","874558.00","2169.00","151346.00","2504.00","--","1030577.00","--","--","--","1030577.00","0.00","0.00","11.78"
"114/03/26","102","4","2704","國賓","3516280.00","8590737.00","12107017.00","831133.00","2340828.00","3171961.00","3669234.00","2911430.00","1512840.00","792955.00","0.00","8886459.00","--","--","48597.00","8935056.00","0.00","0.00","24.22"
"114/03/26","102","4","2705","六福","1840295.00","7797577.00","9637872.00","2172335.00","2644774.00","4817109.00","3302410.00","0.00","1518353.00","0.00","--","4820763.00","--","--","--","4820763.00","0.00","0.00","14.60"
"114/03/26","102","4","2706","第一店","1819875.00","5836423.00","7656298.00","80963.00","864142.00","945105.00","3698137.00","76031.00","2324001.00","613024.00","--","--","--","--","--","6711193.00","0.00","0.00","18.15"
"114/03/26","102","4","2707","晶華","2102343.00","4938510.00","7040853.00","1636596.00","2009362.00","3645958.00","1062937.00","307820.00","2159216.00","-216432.00","--","3313541.00","--","--","81354.00","3394895.00","0.00","0.00","31.17"
"114/03/26","102","4","2712","遠雄來","91936.00","1580318.00","1672254.00","324432.00","65770.00","390202.00","1050000.00","114815.00","117237.00","--","--","--","--","--","--","1282052.00","0.00","0.00","12.21"
"114/03/26","102","4","2722","夏都","207348.00","1358464.00","1565812.00","180957.00","9801.00","190758.00","849542.00","170663.00","352302.00","2547.00","--","--","--","--","--","1375054.00","0.00","0.00","16.19"
"114/03/26","102","4","2723","美食-KY","3995179.00","4833260.00","8828439.00","2437804.00","116481.00","2554285.00","1411200.00","2681126.00","1892407.00","218237.00","--","6202970.00","--","--","71184.00","6274154.00","0.00","0.00","43.96"
"114/03/26","102","4","2727","王品","5862683.00","3170510.00","9033193.00","3928976.00","158398.00","4087374.00","747455.00","2155765.00","1241123.00","22680.00","--","4167023.00","--","--","778796.00","4945819.00","0.00","0.00","55.75"
"114/03/26","102","4","2731","雄獅","3412119.00","553955.00","3966074.00","1897938.00","59643.00","1957581.00","700000.00","815850.00","487101.00","-826.00","--","2002125.00","--","--","6368.00","2008493.00","0.00","0.00","28.60"
"114/03/26","102","4","2901","欣欣","343936.00","648188.00","992124.00","43214.00","96514.00","139728.00","730433.00","410.00","120700.00","853.00","--","--","--","--","--","852396.00","0.00","0.00","11.67"
"114/03/26","102","4","2903","遠百","21652112.00","89789309.00","111441421.00","46185688.00","28726622.00","74912310.00","14109761.00","3498174.00","7855535.00","3659643.00","-97110.00","29026003.00","--","--","7503108.00","36529111.00","0.00","8046083.00","20.69"
"114/03/26","102","4","2904","匯僑","695230.00","372752.00","1067982.00","55943.00","18429.00","74372.00","690344.00","3494.00","293148.00","1593.00","--","988579.00","--","--","5031.00","993610.00","0.00","0.00","14.32"
"114/03/26","102","4","2906","高林","3170061.00","1272713.00","4442774.00","818543.00","330963.00","1149506.00","2219817.00","97627.00","1027584.00","-10113.00","-124415.00","3210500.00","--","--","82768.00","3293268.00","0.00","9783585.00","15.13"
"114/03/26","102","4","2908","特力","12011301.00","11360937.00","23372238.00","10804486.00","5774592.00","16579078.00","5219555.00","694476.00","1580149.00","-2390.00","-729124.00","6762666.00","--","--","30494.00","6793160.00","0.00","34868000.00","13.88"
"114/03/26","102","4","2910","統領","1798954.00","3374267.00","5173221.00","1887370.00","1069267.00","2956637.00","2087250.00","418642.00","991413.00","19267.00","-1299988.00","2216584.00","--","--","0.00","2216584.00","0.00","33749000.00","12.67"
"114/03/26","102","4","2911","麗嬰房","4433207.00","3372300.00","7805507.00","2322332.00","2074811.00","4397143.00","2112958.00","919163.00","226783.00","34443.00","0.00","3293347.00","--","--","115017.00","3408364.00","0.00","0.00","15.59"
"114/03/26","102","4","2912","統一超","46451616.00","37046352.00","83497968.00","47136578.00","8862950.00","55999528.00","10396223.00","890234.00","11886156.00","567263.00","--","23739876.00","--","--","3758564.00","27498440.00","0.00","0.00","22.84"
"114/03/26","102","4","2913","農林","3062384.00","19120754.00","22183138.00","1512088.00","5905707.00","7417795.00","7152287.00","1410974.00","5912296.00","0.00","0.00","14475557.00","--","--","289786.00","14765343.00","0.00","0.00","20.24"
"114/03/26","102","4","2915","潤泰全","6806952.00","110321317.00","117128269.00","6051900.00","8405085.00","14456985.00","9414343.00","12406290.00","51824935.00","-15492876.00","-655691.00","57497001.00","--","--","45174283.00","102671284.00","0.00","46914600.00","64.28"
"114/03/26","102","4","2923","鼎固-KY","42095652.00","31947748.00","74043400.00","8912065.00","32603132.00","41515197.00","17402970.00","138421.00","10096207.00","3884191.00","0.00","31521789.00","--","--","1006414.00","32528203.00","0.00","0.00","18.11"
"114/03/26","102","4","2929","淘帝-KY","2994585.00","724260.00","3718845.00","1048450.00","153475.00","1201925.00","528000.00","1318627.00","610772.00","59521.00","--","2516920.00","--","--","--","2516920.00","0.00","0.00","47.67"
"114/03/26","102","4","3002","歐格","1346040.00","335914.00","1681954.00","111202.00","230548.00","341750.00","1020000.00","14911.00","305408.00","-115.00","0.00","1340204.00","--","--","0.00","1340204.00","0.00","0.00","13.14"
"114/03/26","102","4","3003","健和興","3314480.00","1329498.00","4643978.00","1017574.00","441810.00","1459384.00","1403438.00","319588.00","1464021.00","15172.00","-23920.00","3178299.00","--","--","6295.00","3184594.00","0.00","1107000.00","22.83"
"114/03/26","102","4","3004","豐達科","577440.00","1505920.00","2083360.00","428195.00","841675.00","1269870.00","418444.00","74383.00","319033.00","1630.00","0.00","813490.00","--","--","0.00","813490.00","0.00","0.00","19.44"
"114/03/26","102","4","3005","神基","12248408.00","9655843.00","21904251.00","7362041.00","1162419.00","8524460.00","5820362.00","2403208.00","3896793.00","353346.00","--","12473709.00","--","--","906082.00","13379791.00","0.00","0.00","21.43"
"114/03/26","102","4","3006","晶豪科","6593061.00","1321101.00","7914162.00","2058948.00","75465.00","2134413.00","2668519.00","281018.00","3006271.00","87513.00","-133294.00","5910027.00","--","--","-130278.00","5779749.00","0.00","13050000.00","23.29"
"114/03/26","102","4","3008","大立光","26809123.00","11804436.00","38613559.00","8096935.00","71467.00","8168402.00","1341402.00","1555729.00","27307760.00","240266.00","0.00","30445157.00","--","--","0.00","30445157.00","0.00","0.00","226.97"
"114/03/26","102","4","3010","華立","17073718.00","6053307.00","23127025.00","10793339.00","2677958.00","13471297.00","2313901.00","1259555.00","5029395.00","343111.00","--","8945962.00","--","--","709766.00","9655728.00","0.00","0.00","38.66"
"114/03/26","102","4","3011","今皓","1459259.00","866745.00","2326004.00","724666.00","83184.00","807850.00","1127192.00","226697.00","163343.00","922.00","--","1518154.00","--","--","--","1518154.00","0.00","0.00","13.47"
"114/03/26","102","4","3013","晟銘電","1606275.00","1980741.00","3587016.00","1005250.00","552780.00","1558030.00","1821710.00","15782.00","280330.00","-9730.00","-79106.00","2028986.00","0.00","--","0.00","2028986.00","0.00","3000000.00","11.32"
"114/03/26","102","4","3014","聯陽","3397727.00","1025198.00","4422925.00","852025.00","102782.00","954807.00","1538034.00","1615497.00","295049.00","20055.00","-517.00","3468118.00","--","--","--","3468118.00","0.00","51694.00","22.56"
"114/03/26","102","4","3015","全漢","10340082.00","2374192.00","12714274.00","5811519.00","62291.00","5873810.00","2344658.00","1333069.00","1997367.00","819651.00","0.00","6494745.00","--","--","345719.00","6840464.00","0.00","0.00","27.70"
"114/03/26","102","4","3016","嘉晶","809954.00","620974.00","1430928.00","385053.00","8303.00","393356.00","938708.00","131612.00","-34007.00","1259.00","0.00","1037572.00","--","--","--","1037572.00","0.00","0.00","11.05"
"114/03/26","102","4","3017","奇鋐","16522055.00","5374350.00","21896405.00","12153909.00","2324691.00","14478600.00","3533101.00","1796523.00","1855614.00","140076.00","--","7325314.00","--","--","92491.00","7417805.00","0.00","0.00","20.73"
"114/03/26","102","4","3018","隆銘綠能","814505.00","214422.00","1028927.00","486092.00","64032.00","550124.00","455520.00","0.00","23664.00","-381.00","0.00","478803.00","--","--","--","478803.00","0.00","0.00","10.51"
"114/03/26","102","4","3019","亞光","17216141.00","8880494.00","26096635.00","9834983.00","141376.00","9976359.00","2810385.00","5722593.00","2490117.00","-99441.00","--","10923654.00","--","--","5196622.00","16120276.00","0.00","0.00","38.87"
"114/03/26","102","4","3021","鴻名","1063774.00","528769.00","1592543.00","378571.00","65255.00","443826.00","1082594.00","6250.00","61266.00","-785.00","-710.00","1148615.00","--","--","102.00","1148717.00","0.00","60000.00","10.62"
"114/03/26","102","4","3022","威強電","13074810.00","3853303.00","16928113.00","9253240.00","656606.00","9909846.00","3097306.00","970900.00","2910470.00","20363.00","0.00","6999039.00","--","--","19228.00","7018267.00","0.00","0.00","22.60"
"114/03/26","102","4","3023","信邦","6768638.00","2616526.00","9385164.00","4126418.00","605493.00","4731911.00","2076709.00","797621.00","1601051.00","97075.00","0.00","4572456.00","--","--","80797.00","4653253.00","0.00","0.00","22.02"
"114/03/26","102","4","3024","憶聲","4331749.00","2582493.00","6914242.00","3037290.00","352019.00","3389309.00","2821575.00","87908.00","-153152.00","-18702.00","-36797.00","2700832.00","--","--","824101.00","3524933.00","0.00","5000000.00","9.74"
"114/03/26","102","4","3025","星通","670292.00","317474.00","987766.00","107664.00","84086.00","191750.00","709206.00","49419.00","24379.00","6803.00","--","789807.00","--","--","6209.00","796016.00","0.00","0.00","11.14"
"114/03/26","102","4","3026","禾伸堂","9521533.00","4725944.00","14247477.00","4287535.00","671290.00","4958825.00","2241522.00","3572820.00","2173679.00","308806.00","-28253.00","8268574.00","--","--","1020078.00","9288652.00","0.00","604100.00","36.99"
"114/03/26","102","4","3027","盛達","1457339.00","837533.00","2294872.00","713012.00","65006.00","778018.00","947939.00","278559.00","304998.00","4847.00","-22705.00","1513638.00","--","--","3216.00","1516854.00","0.00","1541000.00","16.23"
"114/03/26","102","4","3028","增你強","12229281.00","950800.00","13180081.00","7563615.00","1151873.00","8715488.00","2135839.00","1114537.00","918743.00","293819.00","--","4462938.00","--","--","1655.00","4464593.00","0.00","0.00","20.90"
"114/03/26","102","4","3029","零壹","2472168.00","484545.00","2956713.00","1604046.00","9935.00","1613981.00","947442.00","217242.00","168936.00","8408.00","--","1342028.00","--","--","704.00","1342732.00","0.00","0.00","14.16"
"114/03/26","102","4","3030","德律","3881583.00","2326825.00","6208408.00","849705.00","137478.00","987183.00","2362160.00","53290.00","2798098.00","7677.00","--","5221225.00","--","--","--","5221225.00","0.00","0.00","22.10"
"114/03/26","102","4","3031","佰鴻","2428688.00","1328341.00","3757029.00","695086.00","104471.00","799557.00","1966742.00","451680.00","366707.00","-97230.00","0.00","2687899.00","--","--","269573.00","2957472.00","0.00","0.00","13.67"
"114/03/26","102","4","3032","偉訓","1815146.00","702919.00","2518065.00","854599.00","32829.00","887428.00","1032856.00","139493.00","437600.00","-5247.00","0.00","1604702.00","--","--","25935.00","1630637.00","0.00","0.00","15.54"
"114/03/26","102","4","3033","威健","14351777.00","394057.00","14745834.00","10551834.00","290303.00","10842137.00","2439864.00","389924.00","1160254.00","-86345.00","0.00","3903697.00","--","--","0.00","3903697.00","0.00","0.00","16.00"
"114/03/26","102","4","3034","聯詠","33727347.00","5268999.00","38996346.00","14135414.00","242228.00","14377642.00","6085115.00","3287822.00","15155120.00","90647.00","0.00","24618704.00","--","--","0.00","24618704.00","0.00","0.00","40.46"
"114/03/26","102","4","3035","智原","6100059.00","2540112.00","8640171.00","1561484.00","130689.00","1692173.00","4084240.00","536949.00","2357411.00","-42844.00","0.00","6935756.00","--","--","12242.00","6947998.00","1531000.00","0.00","16.98"
"114/03/26","102","4","3036","文曄","31685000.00","2920281.00","34605281.00","20084288.00","2253505.00","22337793.00","3375651.00","4779078.00","3290053.00","822144.00","0.00","12266926.00","--","--","562.00","12267488.00","0.00","0.00","36.34"
"114/03/26","102","4","3037","欣興","43510454.00","55994397.00","99504851.00","28651047.00","20918379.00","49569426.00","15386060.00","9087035.00","20015889.00","970017.00","--","45459001.00","--","--","4476424.00","49935425.00","0.00","0.00","29.55"
"114/03/26","102","4","3038","全台","2605662.00","1075517.00","3681179.00","980691.00","747171.00","1727862.00","2261076.00","6294.00","-223624.00","-49417.00","-122282.00","1872047.00","--","--","81270.00","1953317.00","0.00","8794388.00","8.61"
"114/03/26","102","4","3040","遠見","342411.00","1312509.00","1654920.00","162467.00","37288.00","199755.00","900000.00","11521.00","420278.00","125708.00","--","1457507.00","--","--","-2342.00","1455165.00","0.00","0.00","16.19"
"114/03/26","102","4","3041","揚智","5806129.00","1432649.00","7238778.00","1120772.00","23331.00","1144103.00","3109491.00","1086376.00","2430179.00","-40977.00","-490394.00","6094675.00","--","--","0.00","6094675.00","0.00","11423000.00","20.35"
"114/03/26","102","4","3042","晶技","6858639.00","6124891.00","12983530.00","2811689.00","1846958.00","4658647.00","3097570.00","1662181.00","3489796.00","75336.00","0.00","8324883.00","0.00","--","0.00","8324883.00","0.00","0.00","26.88"
"114/03/26","102","4","3043","科風","1353497.00","662682.00","2016179.00","1575346.00","54688.00","1630034.00","1948781.00","1064959.00","-2611044.00","-10886.00","0.00","391810.00","--","--","-5665.00","386145.00","0.00","0.00","2.01"
"114/03/26","102","4","3044","健鼎","31100726.00","18054606.00","49155332.00","22087030.00","891250.00","22978280.00","5256059.00","342784.00","20024708.00","306812.00","--","25930363.00","--","--","246689.00","26177052.00","0.00","0.00","49.33"
"114/03/26","102","4","3045","台灣大","29493868.00","108858511.00","138352379.00","58605638.00","21226100.00","79831738.00","34208328.00","12456891.00","41433176.00","412682.00","-31077183.00","57433894.00","--","--","1086747.00","58520641.00","0.00","730725849.00","21.35"
"114/03/26","102","4","3046","建��","1564844.00","459611.00","2024455.00","674808.00","86651.00","761459.00","1716490.00","-63424.00","-511398.00","120126.00","--","1261794.00","--","--","1202.00","1262996.00","0.00","0.00","7.35"
"114/03/26","102","4","3047","訊舟","3985930.00","624828.00","4610758.00","1600652.00","435957.00","2036609.00","1907186.00","210636.00","173279.00","6540.00","-8278.00","2289363.00","--","--","284786.00","2574149.00","326000.00","851000.00","12.06"
"114/03/26","102","4","3048","益登","6847370.00","796532.00","7643902.00","4848544.00","513062.00","5361606.00","1611000.00","39334.00","652813.00","28056.00","-56093.00","2275110.00","0.00","--","7186.00","2282296.00","0.00","4000000.00","14.48"
"114/03/26","102","4","3049","精金","9437085.00","14367597.00","23804682.00","10800137.00","8183536.00","18983673.00","8839508.00","1440774.00","-5447731.00","-11542.00","--","4821009.00","--","--","0.00","4821009.00","0.00","0.00","5.45"
"114/03/26","102","4","3050","鈺德","1048357.00","1717283.00","2765640.00","330932.00","108483.00","439415.00","1976551.00","496509.00","-62075.00","49538.00","-134298.00","2326225.00","--","--","0.00","2326225.00","0.00","19252000.00","13.04"
"114/03/26","102","4","3051","力特","2658928.00","8420578.00","11079506.00","1946971.00","7952932.00","9899903.00","3253324.00","0.00","-2076038.00","2269.00","--","1179555.00","--","--","48.00","1179603.00","0.00","0.00","3.63"
"114/03/26","102","4","3052","夆典","6516545.00","508336.00","7024881.00","3945928.00","12507.00","3958435.00","2036753.00","169393.00","938144.00","2504.00","-255837.00","2890957.00","--","--","175489.00","3066446.00","0.00","24584618.00","16.14"
"114/03/26","102","4","3054","立萬利","1784506.00","357725.00","2142231.00","409086.00","354672.00","763758.00","1064251.00","12699.00","247647.00","53876.00","--","1378473.00","--","--","--","1378473.00","0.00","0.00","12.95"
"114/03/26","102","4","3055","蔚華科","2129320.00","931855.00","3061175.00","739628.00","66113.00","805741.00","1305947.00","211378.00","723298.00","-3173.00","-26324.00","2211126.00","--","--","44308.00","2255434.00","0.00","1179582.00","17.09"
"114/03/26","102","4","3056","富華新","7742799.00","337213.00","8080012.00","4840710.00","453007.00","5293717.00","1497625.00","515899.00","772518.00","253.00","--","2786295.00","--","--","0.00","2786295.00","0.00","0.00","19.23"
"114/03/26","102","4","3057","喬鼎","2193657.00","1015959.00","3209616.00","881747.00","109894.00","991641.00","1583465.00","233786.00","416033.00","-15854.00","0.00","2217430.00","--","--","545.00","2217975.00","0.00","0.00","14.00"
"114/03/26","102","4","3058","立德","3424596.00","2168087.00","5592683.00","2707736.00","18456.00","2726192.00","1715194.00","591161.00","405976.00","153885.00","0.00","2866216.00","--","--","275.00","2866491.00","0.00","0.00","16.71"
"114/03/26","102","4","3059","華晶科","9078856.00","6639604.00","15718460.00","4923728.00","894824.00","5818552.00","3902653.00","2028690.00","4374704.00","27904.00","-440573.00","9893378.00","--","--","6530.00","9899908.00","0.00","13250000.00","26.24"
"114/03/26","102","4","3060","銘異","4730243.00","2290390.00","7020633.00","1649895.00","560771.00","2210666.00","1742020.00","1554915.00","1412997.00","-85194.00","--","4624738.00","--","--","185229.00","4809967.00","0.00","0.00","26.55"
"114/03/26","102","4","3062","建漢","6199474.00","2317396.00","8516870.00","3346499.00","38044.00","3384543.00","3255814.00","493600.00","1371946.00","10967.00","--","5132327.00","--","--","--","5132327.00","0.00","0.00","15.76"
"114/03/26","102","4","3090","日電貿","5046126.00","776980.00","5823106.00","2994374.00","131055.00","3125429.00","1291534.00","191120.00","611270.00","167148.00","0.00","2261072.00","--","--","436605.00","2697677.00","0.00","0.00","17.51"
"114/03/26","102","4","3092","鴻碩","1396006.00","945491.00","2341497.00","1014409.00","229460.00","1243869.00","638247.00","336852.00","115016.00","11076.00","-3563.00","1097628.00","--","--","--","1097628.00","0.00","353000.00","17.29"
"114/03/26","102","4","3094","聯傑","996261.00","340829.00","1337090.00","48649.00","22859.00","71508.00","852891.00","351523.00","109736.00","-1063.00","-47661.00","1265426.00","--","--","156.00","1265582.00","0.00","2264000.00","15.24"
"114/03/26","102","4","3130","一零四","1689980.00","214569.00","1904549.00","681027.00","5276.00","686303.00","329897.00","373344.00","501975.00","9057.00","0.00","1214273.00","--","--","3973.00","1218246.00","0.00","0.00","36.81"
"114/03/26","102","4","3138","耀登","504967.00","423887.00","928854.00","293987.00","101486.00","395473.00","408230.00","40786.00","80037.00","-1330.00","--","527723.00","--","--","5658.00","533381.00","0.00","0.00","12.93"
"114/03/26","102","4","3149","正達","6419504.00","11439390.00","17858894.00","4770788.00","4035361.00","8806149.00","2688389.00","6364089.00","-288846.00","163915.00","0.00","8927547.00","--","--","125198.00","9052745.00","0.00","0.00","33.21"
"114/03/26","102","4","3150","鈺寶-創","338665.00","11705.00","350370.00","65565.00","--","65565.00","263000.00","0.00","21805.00","0.00","--","--","--","--","--","284805.00","0.00","0.00","10.83"
"114/03/26","102","4","3164","景岳","1199566.00","174202.00","1373768.00","535706.00","781.00","536487.00","609119.00","300546.00","-47404.00","-24980.00","--","837281.00","--","--","0.00","837281.00","0.00","0.00","13.75"
"114/03/26","102","4","3167","大量","2441316.00","537462.00","2978778.00","1247710.00","362502.00","1610212.00","692455.00","172669.00","458980.00","32181.00","--","1356285.00","--","--","12281.00","1368566.00","0.00","0.00","19.59"
"114/03/26","102","4","3168","眾福科","651471.00","709233.00","1360704.00","847280.00","29707.00","876987.00","632171.00","41236.00","-186394.00","-3296.00","--","483717.00","--","--","--","483717.00","0.00","0.00","7.65"
"114/03/26","102","4","3189","景碩","21812172.00","16300170.00","38112342.00","9003298.00","1579904.00","10583202.00","4460000.00","5863612.00","14646450.00","108879.00","--","25078941.00","--","--","2450199.00","27529140.00","0.00","0.00","56.23"
"114/03/26","102","4","3209","全科","5597785.00","290316.00","5888101.00","4152616.00","71976.00","4224592.00","975049.00","234481.00","392112.00","-10546.00","--","1591096.00","--","--","72413.00","1663509.00","0.00","0.00","16.32"
"114/03/26","102","4","3229","晟鈦","904595.00","315075.00","1219670.00","271325.00","5301.00","276626.00","935159.00","21097.00","-1647.00","-11565.00","0.00","943044.00","--","--","0.00","943044.00","0.00","0.00","10.08"
"114/03/26","102","4","3231","緯創","216306422.00","54235352.00","270541774.00","168348939.00","35996817.00","204345756.00","23781603.00","19651679.00","26072342.00","-3318675.00","0.00","66186949.00","--","--","9069.00","66196018.00","0.00","0.00","27.83"
"114/03/26","102","4","3257","虹冠電","1221489.00","265239.00","1486728.00","161214.00","4902.00","166116.00","522127.00","561954.00","280014.00","-43483.00","--","1320612.00","--","--","0.00","1320612.00","0.00","0.00","25.29"
"114/03/26","102","4","3266","昇陽","7617042.00","1139934.00","8756976.00","4158159.00","88724.00","4246883.00","3523143.00","802339.00","94070.00","6095.00","--","4425647.00","--","--","84446.00","4510093.00","0.00","0.00","12.56"
"114/03/26","102","4","3296","勝德","2016918.00","460086.00","2477004.00","665818.00","29322.00","695140.00","1121164.00","329338.00","337354.00","15746.00","-21738.00","1781864.00","--","--","0.00","1781864.00","0.00","1252000.00","16.07"
"114/03/26","102","4","3305","昇貿","5123231.00","1014261.00","6137492.00","1973865.00","273949.00","2247814.00","1188762.00","1206029.00","1462476.00","95056.00","-62645.00","3889678.00","--","--","--","3889678.00","0.00","1588000.00","33.16"
"114/03/26","102","4","3308","聯德","2406397.00","690644.00","3097041.00","1477363.00","468095.00","1945458.00","999496.00","253362.00","-92540.00","-8735.00","--","1151583.00","0.00","--","0.00","1151583.00","0.00","0.00","11.52"
"114/03/26","102","4","3311","閎暉","6886628.00","3212240.00","10098868.00","2051740.00","1788236.00","3839976.00","1877057.00","753817.00","3480251.00","78601.00","0.00","6189726.00","--","--","69166.00","6258892.00","0.00","0.00","32.98"
"114/03/26","102","4","3312","弘憶股","5004941.00","60810.00","5065751.00","3468097.00","30208.00","3498305.00","906439.00","186481.00","301005.00","-45096.00","--","1348829.00","--","--","218617.00","1567446.00","0.00","0.00","14.88"
"114/03/26","102","4","3338","泰碩","1700091.00","442283.00","2142374.00","990551.00","138734.00","1129285.00","697500.00","103977.00","182998.00","28614.00","--","1013089.00","--","--","0.00","1013089.00","0.00","0.00","14.52"
"114/03/26","102","4","3346","麗清","1345304.00","422676.00","1767980.00","1038386.00","51484.00","1089870.00","501840.00","17790.00","149266.00","9214.00","0.00","678110.00","--","--","--","678110.00","0.00","0.00","13.51"
"114/03/26","102","4","3356","奇偶","2098713.00","243119.00","2341832.00","401986.00","1721.00","403707.00","636179.00","264084.00","1046638.00","-10454.00","--","1936447.00","--","--","1678.00","1938125.00","0.00","0.00","30.44"
"114/03/26","102","4","3376","新日興","9467498.00","3857756.00","13325254.00","3122648.00","325037.00","3447685.00","1758668.00","3668070.00","4367993.00","75609.00","--","9870340.00","--","--","7229.00","9877569.00","597141.00","0.00","56.12"
"114/03/26","102","4","3380","明泰","13824978.00","4224782.00","18049760.00","7186809.00","1075951.00","8262760.00","4943441.00","2169424.00","3053529.00","-196722.00","-182672.00","9787000.00","--","--","0.00","9787000.00","2571417.00","9383000.00","20.18"
"114/03/26","102","4","3406","玉晶光","4745793.00","9327611.00","14073404.00","5472569.00","120529.00","5593098.00","997711.00","5781683.00","1546287.00","134168.00","--","8459849.00","--","--","20457.00","8480306.00","0.00","0.00","84.79"
"114/03/26","102","4","3413","京鼎","1971995.00","1200718.00","3172713.00","2001724.00","61419.00","2063143.00","600000.00","271600.00","-278856.00","516826.00","--","1109570.00","--","--","--","1109570.00","0.00","0.00","18.49"
