出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值 
"114/03/26","103","1","3026","禾伸堂","9492514.00","4689630.00","14182144.00","4075165.00","641606.00","4716771.00","2241522.00","3572783.00","2350164.00","315417.00","-28253.00","8451633.00","--","--","1013740.00","9465373.00","--","0.00","604100.00","37.81"
"114/03/26","103","1","3027","盛達","1424248.00","828367.00","2252615.00","632191.00","69595.00","701786.00","947939.00","279716.00","313458.00","27354.00","-21134.00","1547333.00","--","--","3496.00","1550829.00","0.00","0.00","1422000.00","16.57"
"114/03/26","103","1","3028","增你強","11733174.00","942589.00","12675763.00","7075297.00","925499.00","8000796.00","2137124.00","1114537.00","1015850.00","405792.00","--","4673303.00","--","--","1664.00","4674967.00","0.00","0.00","0.00","21.87"
"114/03/26","103","1","3029","零壹","2158968.00","581222.00","2740190.00","1375591.00","9531.00","1385122.00","947442.00","217242.00","186958.00","2997.00","--","1354639.00","--","--","429.00","1355068.00","0.00","0.00","0.00","14.30"
"114/03/26","103","1","3030","德律","3665922.00","2325096.00","5991018.00","547461.00","131999.00","679460.00","2362160.00","53290.00","2889192.00","6916.00","--","5311558.00","--","--","--","5311558.00","--","0.00","0.00","22.49"
"114/03/26","103","1","3031","佰鴻","2494297.00","1284729.00","3779026.00","692065.00","112353.00","804418.00","1966742.00","452846.00","378735.00","-76411.00","0.00","2721912.00","--","--","252696.00","2974608.00","0.00","0.00","0.00","13.84"
"114/03/26","103","1","3032","偉訓","2034814.00","694734.00","2729548.00","993467.00","29461.00","1022928.00","1032856.00","139493.00","495758.00","13659.00","0.00","1681766.00","--","--","24854.00","1706620.00","0.00","0.00","0.00","16.28"
"114/03/26","103","1","3033","威健","14761401.00","392700.00","15154101.00","10504384.00","290136.00","10794520.00","2573548.00","529242.00","1295354.00","-38563.00","--","4359581.00","--","--","0.00","4359581.00","0.00","0.00","0.00","16.94"
"114/03/26","103","1","3034","聯詠","36807801.00","5249056.00","42056857.00","15873467.00","245668.00","16119135.00","6085115.00","3287822.00","16422066.00","142719.00","0.00","25937722.00","--","--","0.00","25937722.00","--","0.00","0.00","42.62"
"114/03/26","103","1","3035","智原","6483251.00","2476644.00","8959895.00","1665659.00","107804.00","1773463.00","4112748.00","571079.00","2525779.00","-33540.00","0.00","7176066.00","--","--","10366.00","7186432.00","--","2930625.00","0.00","17.45"
"114/03/26","103","1","3036","文曄","34160924.00","2945387.00","37106311.00","22913040.00","1675293.00","24588333.00","3375651.00","4779078.00","3628856.00","733792.00","--","12517377.00","--","--","601.00","12517978.00","0.00","0.00","0.00","37.08"
"114/03/26","103","1","3037","欣興","41260315.00","55726850.00","96987165.00","26815909.00","20158452.00","46974361.00","15386060.00","8986684.00","20107328.00","940168.00","--","45420240.00","--","--","4592564.00","50012804.00","0.00","0.00","0.00","29.52"
"114/03/26","103","1","3038","全台","2648487.00","1037840.00","3686327.00","969543.00","710291.00","1679834.00","2261076.00","6294.00","-178961.00","-40609.00","-122282.00","1925518.00","--","--","80975.00","2006493.00","0.00","0.00","8794388.00","8.86"
"114/03/26","103","1","3040","遠見","365110.00","1319807.00","1684917.00","161147.00","39541.00","200688.00","900000.00","11521.00","426005.00","149796.00","--","1487322.00","--","--","-3093.00","1484229.00","0.00","0.00","0.00","16.53"
"114/03/26","103","1","3041","揚智","5918872.00","1384319.00","7303191.00","1107829.00","0.00","1107829.00","3109491.00","1087866.00","2512928.00","-24529.00","-490394.00","6195362.00","--","--","0.00","6195362.00","0.00","0.00","11423000.00","20.68"
"114/03/26","103","1","3042","晶技","7476459.00","5980832.00","13457291.00","3098978.00","1750805.00","4849783.00","3097570.00","1662181.00","3711908.00","135849.00","0.00","8607508.00","0.00","--","0.00","8607508.00","0.00","0.00","0.00","27.79"
"114/03/26","103","1","3043","科風","1275612.00","653520.00","1929132.00","1458141.00","55193.00","1513334.00","1948781.00","1048393.00","-2562655.00","-14450.00","0.00","420069.00","--","--","-4271.00","415798.00","0.00","0.00","0.00","2.16"
"114/03/26","103","1","3044","健鼎","33625180.00","17845657.00","51470837.00","23738001.00","966291.00","24704292.00","5256059.00","345078.00","20597762.00","311797.00","--","26510696.00","--","--","255849.00","26766545.00","--","0.00","0.00","50.44"
"114/03/26","103","1","3045","台灣大","28538717.00","114387081.00","142925798.00","49616875.00","28889484.00","78506359.00","34208328.00","12475389.00","45517399.00","257250.00","-31077183.00","61381183.00","--","--","3038256.00","64419439.00","0.00","0.00","730725849.00","22.82"
"114/03/26","103","1","3046","建��","1446325.00","459980.00","1906305.00","616998.00","86969.00","703967.00","1716490.00","-63424.00","-559809.00","107857.00","--","1201114.00","--","--","1224.00","1202338.00","0.00","0.00","0.00","7.00"
"114/03/26","103","1","3047","訊舟","4323488.00","677451.00","5000939.00","1894463.00","438962.00","2333425.00","1920729.00","211638.00","225936.00","12339.00","0.00","2370642.00","--","--","296872.00","2667514.00","851000.00","145000.00","0.00","12.34"
"114/03/26","103","1","3048","益登","8583540.00","815354.00","9398894.00","6526154.00","517614.00","7043768.00","1611000.00","39334.00","705588.00","48109.00","-56093.00","2347938.00","--","--","7188.00","2355126.00","0.00","0.00","4000000.00","14.95"
"114/03/26","103","1","3049","精金","3835263.00","14034075.00","17869338.00","5530988.00","7205581.00","12736569.00","8839508.00","1440774.00","-5147570.00","57.00","--","5132769.00","--","--","0.00","5132769.00","0.00","0.00","0.00","5.81"
"114/03/26","103","1","3050","鈺德","829066.00","2225011.00","3054077.00","524560.00","89775.00","614335.00","1896551.00","522359.00","-48090.00","151415.00","-82493.00","2439742.00","--","--","0.00","2439742.00","0.00","0.00","11588000.00","13.70"
"114/03/26","103","1","3051","力特","2675253.00","8310019.00","10985272.00","2177958.00","7631991.00","9809949.00","3253324.00","0.00","-2079585.00","1536.00","--","1175275.00","--","--","48.00","1175323.00","0.00","0.00","0.00","3.61"
"114/03/26","103","1","3052","夆典","5581458.00","503399.00","6084857.00","2851324.00","12454.00","2863778.00","2036753.00","169393.00","1094070.00","2007.00","-255837.00","3046386.00","--","--","174693.00","3221079.00","0.00","0.00","24584618.00","17.01"
"114/03/26","103","1","3054","立萬利","1249935.00","673636.00","1923571.00","148794.00","337955.00","486749.00","1067371.00","27166.00","276715.00","65570.00","--","1436822.00","--","--","--","1436822.00","--","0.00","0.00","13.46"
"114/03/26","103","1","3055","蔚華科","2109576.00","956442.00","3066018.00","754663.00","65841.00","820504.00","1298587.00","215774.00","765270.00","5683.00","-46819.00","2238495.00","--","--","7019.00","2245514.00","0.00","0.00","2542582.00","17.58"
"114/03/26","103","1","3056","富華新","8429312.00","355680.00","8784992.00","5527591.00","448678.00","5976269.00","1499464.00","518719.00","788075.00","2465.00","--","2808723.00","--","--","--","2808723.00","0.00","0.00","0.00","18.75"
"114/03/26","103","1","3057","喬鼎","2136511.00","1027520.00","3164031.00","719957.00","98178.00","818135.00","1592942.00","252711.00","499403.00","-1910.00","0.00","2343146.00","--","--","2750.00","2345896.00","0.00","0.00","0.00","14.71"
"114/03/26","103","1","3058","立德","3029859.00","2141252.00","5171111.00","2253524.00","18363.00","2271887.00","1715194.00","591161.00","434778.00","157805.00","0.00","2898938.00","--","--","286.00","2899224.00","0.00","0.00","0.00","16.90"
"114/03/26","103","1","3059","華晶科","9425670.00","6611137.00","16036807.00","5010271.00","885676.00","5895947.00","3855303.00","2010033.00","4371888.00","171331.00","-274323.00","10134232.00","--","--","6628.00","10140860.00","--","0.00","8250000.00","26.86"
"114/03/26","103","1","3060","銘異","4931793.00","2261921.00","7193714.00","1592343.00","573930.00","2166273.00","1742020.00","1554915.00","1545569.00","-14773.00","--","4827731.00","--","--","199710.00","5027441.00","0.00","0.00","0.00","27.71"
"114/03/26","103","1","3062","建漢","6382359.00","2295126.00","8677485.00","3485061.00","38039.00","3523100.00","3255814.00","493600.00","1392118.00","12853.00","0.00","5154385.00","--","--","0.00","5154385.00","0.00","0.00","0.00","15.83"
"114/03/26","103","1","3090","日電貿","5232574.00","747866.00","5980440.00","2992980.00","131588.00","3124568.00","1291534.00","191120.00","690854.00","189021.00","0.00","2362529.00","--","--","493343.00","2855872.00","0.00","0.00","0.00","18.29"
"114/03/26","103","1","3092","鴻碩","1522887.00","923076.00","2445963.00","1122103.00","224546.00","1346649.00","638247.00","336852.00","117959.00","9819.00","-3563.00","1099314.00","--","--","--","1099314.00","0.00","0.00","353000.00","17.32"
"114/03/26","103","1","3094","聯傑","1026558.00","335842.00","1362400.00","52470.00","21675.00","74145.00","852891.00","351523.00","130335.00","1013.00","-47661.00","1288101.00","--","--","154.00","1288255.00","0.00","0.00","2264000.00","15.51"
"114/03/26","103","1","3130","一零四","1697978.00","210297.00","1908275.00","631977.00","4883.00","636860.00","329897.00","373344.00","554240.00","8739.00","0.00","1266220.00","--","--","5195.00","1271415.00","0.00","0.00","0.00","38.38"
"114/03/26","103","1","3149","正達","5880651.00","11289490.00","17170141.00","4350591.00","4185314.00","8535905.00","2688389.00","6365606.00","-709699.00","169050.00","0.00","8513346.00","--","--","120890.00","8634236.00","0.00","0.00","0.00","31.67"
"114/03/26","103","1","3164","景岳","604559.00","1820736.00","2425295.00","1129016.00","462007.00","1591023.00","609119.00","300546.00","-55045.00","-20348.00","--","834272.00","--","--","--","834272.00","0.00","0.00","0.00","13.70"
"114/03/26","103","1","3167","大量","2681210.00","534096.00","3215306.00","1453203.00","340918.00","1794121.00","692455.00","172669.00","512622.00","30116.00","--","1407862.00","--","--","13323.00","1421185.00","0.00","0.00","0.00","20.33"
"114/03/26","103","1","3189","景碩","22516854.00","16394830.00","38911684.00","9074852.00","1459455.00","10534307.00","4460000.00","5863612.00","15438997.00","158924.00","--","25921533.00","--","--","2455844.00","28377377.00","--","0.00","0.00","58.12"
"114/03/26","103","1","3209","全科","5904809.00","289139.00","6193948.00","4382055.00","73418.00","4455473.00","975049.00","234481.00","467838.00","-4270.00","--","1673098.00","--","--","65377.00","1738475.00","0.00","0.00","0.00","17.16"
"114/03/26","103","1","3229","晟鈦","946876.00","311789.00","1258665.00","289206.00","4599.00","293805.00","935159.00","21097.00","15284.00","-6680.00","--","964860.00","--","--","--","964860.00","0.00","0.00","0.00","10.32"
"114/03/26","103","1","3231","緯創","191231817.00","56501105.00","247732922.00","159871132.00","20179920.00","180051052.00","23781603.00","19673636.00","26414247.00","-2196680.00","0.00","67672806.00","--","--","9064.00","67681870.00","0.00","0.00","0.00","28.46"
"114/03/26","103","1","3257","虹冠電","1261318.00","320236.00","1581554.00","178811.00","4800.00","183611.00","522127.00","561954.00","350261.00","-36399.00","--","1397943.00","--","--","0.00","1397943.00","--","0.00","0.00","26.77"
"114/03/26","103","1","3266","昇陽","5397050.00","2128616.00","7525666.00","1201986.00","89351.00","1291337.00","3523143.00","802339.00","1814818.00","-1985.00","--","6138315.00","--","--","96014.00","6234329.00","0.00","0.00","0.00","17.42"
"114/03/26","103","1","3296","勝德","1918144.00","449154.00","2367298.00","579770.00","29369.00","609139.00","1121164.00","329338.00","306362.00","23033.00","-21738.00","1758159.00","--","--","0.00","1758159.00","0.00","0.00","1252000.00","15.86"
"114/03/26","103","1","3305","昇貿","4922317.00","1020341.00","5942658.00","1607594.00","291690.00","1899284.00","1195522.00","1226595.00","1557673.00","126229.00","-62645.00","4043374.00","--","--","--","4043374.00","--","0.00","1588000.00","34.28"
"114/03/26","103","1","3308","聯德","2088571.00","691665.00","2780236.00","1217871.00","457176.00","1675047.00","999496.00","253362.00","-149923.00","2254.00","--","1105189.00","--","--","--","1105189.00","0.00","0.00","0.00","11.06"
"114/03/26","103","1","3311","閎暉","6342234.00","3299865.00","9642099.00","1627824.00","1786688.00","3414512.00","1877057.00","753817.00","3434202.00","96165.00","0.00","6161241.00","--","--","66346.00","6227587.00","0.00","0.00","0.00","32.82"
"114/03/26","103","1","3312","弘憶股","5472713.00","60509.00","5533222.00","3871350.00","64536.00","3935886.00","906439.00","186481.00","307121.00","-26277.00","--","1373764.00","--","--","223572.00","1597336.00","0.00","0.00","0.00","15.16"
"114/03/26","103","1","3338","泰碩","1607806.00","422986.00","2030792.00","855888.00","131619.00","987507.00","697500.00","103977.00","213727.00","28081.00","--","1043285.00","--","--","0.00","1043285.00","0.00","0.00","0.00","14.96"
"114/03/26","103","1","3356","奇偶","2212264.00","244844.00","2457108.00","364582.00","3171.00","367753.00","636179.00","264084.00","1195056.00","-7242.00","--","2088077.00","--","--","1278.00","2089355.00","0.00","0.00","0.00","32.82"
"114/03/26","103","1","3376","新日興","9756605.00","3924301.00","13680906.00","3024212.00","325883.00","3350095.00","1787253.00","3839585.00","4609493.00","88079.00","--","10324410.00","--","--","6401.00","10330811.00","0.00","0.00","0.00","57.77"
"114/03/26","103","1","3380","明泰","12882258.00","4172307.00","17054565.00","6377183.00","781955.00","7159138.00","5023441.00","2226823.00","3102267.00","-194074.00","-263030.00","9895427.00","--","--","--","9895427.00","0.00","7999958.00","12602000.00","20.21"
"114/03/26","103","1","3406","玉晶光","4051670.00","9192951.00","13244621.00","5108442.00","39629.00","5148071.00","997711.00","5781683.00","1196912.00","101139.00","--","8077445.00","--","--","19105.00","8096550.00","0.00","0.00","0.00","80.96"
"114/03/26","103","1","3416","融程電","1026099.00","613403.00","1639502.00","254458.00","894.00","255352.00","510500.00","433128.00","482851.00","1297.00","-43626.00","1384150.00","--","--","0.00","1384150.00","0.00","0.00","885000.00","27.59"
"114/03/26","103","1","3419","譁裕","2431886.00","704243.00","3136129.00","1341859.00","106443.00","1448302.00","1189094.00","479689.00","-11039.00","30083.00","0.00","1687827.00","0.00","--","0.00","1687827.00","0.00","0.00","0.00","14.19"
"114/03/26","103","1","3432","台端","1191223.00","791208.00","1982431.00","354840.00","217056.00","571896.00","656260.00","371590.00","360415.00","22270.00","--","1410535.00","--","--","--","1410535.00","0.00","0.00","0.00","21.49"
"114/03/26","103","1","3437","榮創","3535802.00","1017508.00","4553310.00","2136642.00","10647.00","2147289.00","1300000.00","7027.00","1097315.00","1679.00","--","2406021.00","--","--","--","2406021.00","0.00","0.00","0.00","18.51"
"114/03/26","103","1","3443","創意","4368130.00","631629.00","4999759.00","1374954.00","95692.00","1470646.00","1340119.00","167587.00","2024316.00","-2909.00","--","3529113.00","--","--","--","3529113.00","0.00","0.00","0.00","26.33"
"114/03/26","103","1","3450","聯鈞","2745911.00","2084655.00","4830566.00","1487777.00","618994.00","2106771.00","766422.00","338286.00","1035622.00","30578.00","--","2170908.00","--","--","552887.00","2723795.00","0.00","0.00","0.00","28.33"
"114/03/26","103","1","3454","晶睿","2655968.00","752374.00","3408342.00","918383.00","76720.00","995103.00","715002.00","342119.00","1359007.00","7723.00","-60186.00","2363665.00","--","--","49574.00","2413239.00","--","0.00","1000000.00","33.53"
"114/03/26","103","1","3481","群創","163533078.00","323917081.00","487450159.00","191183861.00","100527608.00","291711469.00","91064572.00","96124031.00","7574257.00","-550507.00","--","194212353.00","--","--","1526337.00","195738690.00","--","0.00","0.00","21.33"
"114/03/26","103","1","3494","誠研","2292915.00","2113460.00","4406375.00","1084274.00","564901.00","1649175.00","1766127.00","540594.00","43010.00","23972.00","0.00","2373703.00","--","--","383497.00","2757200.00","0.00","0.00","0.00","13.44"
"114/03/26","103","1","3501","維熹","4084863.00","2029220.00","6114083.00","974085.00","204332.00","1178417.00","1136449.00","1666015.00","2093482.00","45991.00","--","4941937.00","--","--","-6271.00","4935666.00","0.00","0.00","0.00","43.49"
"114/03/26","103","1","3504","揚明光","3325544.00","2686253.00","6011797.00","1849085.00","132725.00","1981810.00","1140598.00","1647625.00","1165986.00","75778.00","--","4029987.00","--","--","0.00","4029987.00","--","0.00","0.00","35.33"
"114/03/26","103","1","3515","華擎","8233331.00","626064.00","8859395.00","2155310.00","21021.00","2176331.00","1150416.00","2798923.00","2890989.00","-210141.00","0.00","6630187.00","--","--","52877.00","6683064.00","--","0.00","0.00","57.63"
"114/03/26","103","1","3518","柏騰","2750686.00","1883449.00","4634135.00","914561.00","43127.00","957688.00","850742.00","1758665.00","1005383.00","61657.00","--","3676447.00","--","--","0.00","3676447.00","0.00","0.00","0.00","43.21"
"114/03/26","103","1","3528","安馳","1613593.00","91673.00","1705266.00","570069.00","13684.00","583753.00","533426.00","169235.00","388366.00","30486.00","0.00","--","--","--","--","1121513.00","0.00","0.00","0.00","21.02"
"114/03/26","103","1","3532","台勝科","3850633.00","17617489.00","21468122.00","1546878.00","971428.00","2518306.00","7756966.00","5739080.00","5453556.00","214.00","--","--","--","--","--","18949816.00","0.00","0.00","0.00","24.43"
"114/03/26","103","1","3533","嘉澤","7678291.00","2383341.00","10061632.00","2848988.00","87643.00","2936631.00","934779.00","2355271.00","3599271.00","185618.00","0.00","7074939.00","--","--","50062.00","7125001.00","0.00","0.00","0.00","75.69"
"114/03/26","103","1","3535","晶彩科","884581.00","673852.00","1558433.00","369443.00","263603.00","633046.00","785978.00","256423.00","-117242.00","228.00","--","925387.00","--","--","--","925387.00","0.00","0.00","0.00","11.77"
"114/03/26","103","1","3545","敦泰","6383603.00","153472.00","6537075.00","2393671.00","1064645.00","3458316.00","1401355.00","750313.00","959839.00","-32748.00","--","--","--","--","--","3078759.00","0.00","0.00","0.00","21.97"
"114/03/26","103","1","3550","聯穎","3120699.00","716449.00","3837148.00","890813.00","639789.00","1530602.00","850000.00","473558.00","868586.00","40969.00","0.00","2233113.00","--","--","73433.00","2306546.00","0.00","0.00","0.00","26.27"
"114/03/26","103","1","3557","嘉威","688986.00","976686.00","1665672.00","330089.00","197252.00","527341.00","1094342.00","375967.00","-341350.00","1027.00","--","1129986.00","--","--","8345.00","1138331.00","0.00","0.00","0.00","10.33"
"114/03/26","103","1","3563","牧德","1022321.00","280623.00","1302944.00","236502.00","4869.00","241371.00","426082.00","329067.00","306224.00","200.00","0.00","1061573.00","--","--","0.00","1061573.00","0.00","0.00","0.00","24.91"
"114/03/26","103","1","3576","聯合再生","15788981.00","19928089.00","35717070.00","10615478.00","5182368.00","15797846.00","7870838.00","10872795.00","882909.00","-79267.00","0.00","19547275.00","--","--","371949.00","19919224.00","0.00","0.00","0.00","24.84"
"114/03/26","103","1","3583","辛耘","1306375.00","1857588.00","3163963.00","606547.00","612190.00","1218737.00","811390.00","506999.00","626156.00","681.00","--","1945226.00","--","--","--","1945226.00","0.00","0.00","0.00","23.97"
"114/03/26","103","1","3588","通嘉","1373048.00","67554.00","1440602.00","238819.00","8684.00","247503.00","451873.00","368447.00","408858.00","-36079.00","0.00","1193099.00","--","--","0.00","1193099.00","--","0.00","0.00","26.40"
"114/03/26","103","1","3591","艾笛森","3210600.00","2330106.00","5540706.00","1123225.00","492944.00","1616169.00","1314690.00","2599772.00","-8324.00","111038.00","-66509.00","3950667.00","--","--","-26130.00","3924537.00","0.00","0.00","2000000.00","30.51"
"114/03/26","103","1","3593","力銘","987847.00","380576.00","1368423.00","117305.00","12799.00","130104.00","1127431.00","321278.00","-270638.00","60248.00","0.00","1238319.00","--","--","0.00","1238319.00","--","0.00","0.00","10.98"
"114/03/26","103","1","3596","智易","9533511.00","1780901.00","11314412.00","4289918.00","289664.00","4579582.00","1639052.00","2058368.00","2757173.00","-112969.00","0.00","6341624.00","--","--","393206.00","6734830.00","0.00","0.00","0.00","38.69"
"114/03/26","103","1","3605","宏致","3542562.00","2851672.00","6394234.00","2053000.00","466934.00","2519934.00","1244009.00","462612.00","1945692.00","295100.00","-73113.00","3874300.00","--","--","--","3874300.00","0.00","0.00","1425000.00","31.50"
"114/03/26","103","1","3607","谷崧","4967536.00","5866821.00","10834357.00","2130283.00","1768349.00","3898632.00","1187463.00","2634215.00","2164751.00","303537.00","--","6289966.00","--","--","645759.00","6935725.00","0.00","27900.00","0.00","52.97"
"114/03/26","103","1","3617","碩天","4599490.00","545616.00","5145106.00","1710768.00","20592.00","1731360.00","799929.00","1367236.00","1265535.00","-1212.00","--","3431488.00","--","--","-17742.00","3413746.00","0.00","707500.00","0.00","42.91"
"114/03/26","103","1","3622","洋華","4302566.00","5906472.00","10209038.00","1848006.00","74207.00","1922213.00","1512834.00","4465859.00","2231521.00","67863.00","0.00","8278077.00","--","--","8748.00","8286825.00","0.00","3.00","0.00","54.72"
"114/03/26","103","1","3645","達邁","1113890.00","1741351.00","2855241.00","466144.00","533069.00","999213.00","1173882.00","356601.00","257653.00","254.00","--","1788390.00","--","--","67638.00","1856028.00","0.00","0.00","0.00","15.23"
"114/03/26","103","1","3652","精聯","1271158.00","455402.00","1726560.00","419774.00","170614.00","590388.00","467110.00","657928.00","10796.00","-2967.00","0.00","1132867.00","--","--","3305.00","1136172.00","0.00","82000.00","0.00","24.25"
"114/03/26","103","1","3653","健策","3088988.00","2178243.00","5267231.00","663769.00","68164.00","731933.00","1068242.00","2308096.00","1180969.00","17736.00","-39745.00","4535298.00","--","--","0.00","4535298.00","0.00","0.00","500000.00","42.66"
"114/03/26","103","1","3661","世芯-KY","1634210.00","648142.00","2282352.00","522024.00","--","522024.00","541133.00","742647.00","467311.00","9237.00","--","1760328.00","--","--","--","1760328.00","0.00","0.00","0.00","32.53"
