出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值 
"114/03/26","102","3","2520","冠德","30998782.00","8184263.00","39183045.00","19966116.00","9240836.00","29206952.00","5037910.00","1307824.00","2154909.00","518.00","-46537.00","8454624.00","--","--","1521469.00","9976093.00","0.00","8421450.00","17.07"
"114/03/26","102","3","2524","京城","23857396.00","460511.00","24317907.00","11350088.00","3486556.00","14836644.00","3759261.00","21077.00","5700925.00","0.00","--","--","--","--","--","9481263.00","0.00","0.00","25.22"
"114/03/26","102","3","2527","宏璟","11587675.00","5071348.00","16659023.00","5934243.00","4865319.00","10799562.00","2703060.00","244179.00","1219253.00","1674079.00","-455812.00","5384759.00","--","--","474702.00","5859461.00","0.00","8547695.00","20.57"
"114/03/26","102","3","2528","皇普","2457033.00","98076.00","2555109.00","1206082.00","275901.00","1481983.00","1178900.00","20005.00","-125779.00","0.00","0.00","--","--","--","--","1073126.00","3570000.00","0.00","9.10"
"114/03/26","102","3","2530","華建","7484899.00","189598.00","7674497.00","4021016.00","509222.00","4530238.00","2707525.00","8828.00","432310.00","0.00","-54928.00","3093735.00","--","--","50524.00","3144259.00","0.00","3437778.00","11.57"
"114/03/26","102","3","2534","宏盛","20575685.00","2854392.00","23430077.00","12240328.00","2128314.00","14368642.00","5890910.00","2762566.00","357249.00","50710.00","0.00","--","--","--","--","9061435.00","0.00","0.00","15.38"
"114/03/26","102","3","2535","達欣工","9778990.00","2617721.00","12396711.00","6703168.00","1219361.00","7922529.00","2196229.00","1024878.00","1155955.00","25994.00","-151331.00","4251725.00","--","--","222457.00","4474182.00","0.00","13627785.00","20.64"
"114/03/26","102","3","2536","宏普","20776360.00","1354839.00","22131199.00","13464734.00","8381.00","13473115.00","3194670.00","1789887.00","3628533.00","44994.00","--","--","--","--","--","8658084.00","0.00","0.00","27.10"
"114/03/26","102","3","2537","聯上發","4894175.00","342662.00","5236837.00","2842518.00","317182.00","3159700.00","1649778.00","206951.00","220408.00","--","--","--","--","--","--","2077137.00","0.00","0.00","12.59"
"114/03/26","102","3","2538","基泰","11912955.00","853573.00","12766528.00","6618567.00","34126.00","6652693.00","4087754.00","140654.00","1875795.00","9632.00","--","6113835.00","--","--","0.00","6113835.00","0.00","0.00","15.00"
"114/03/26","102","3","2539","櫻花建","5590642.00","123897.00","5714539.00","3520962.00","795.00","3521757.00","1879039.00","49903.00","263840.00","0.00","0.00","--","--","--","--","2192782.00","0.00","0.00","11.67"
"114/03/26","102","3","2540","愛山林","128790.00","127460.00","256250.00","169423.00","51350.00","220773.00","140000.00","5556.00","-110697.00","0.00","0.00","34859.00","--","--","618.00","35477.00","0.00","0.00","2.49"
"114/03/26","102","3","2542","興富發","89156877.00","1571062.00","90727939.00","65648480.00","1627520.00","67276000.00","5982701.00","2352165.00","12301527.00","-8197.00","-12583.00","20615613.00","--","--","2836326.00","23451939.00","0.00","7539508.00","34.90"
"114/03/26","102","3","2543","皇昌","3973964.00","652187.00","4626151.00","2734172.00","226783.00","2960955.00","1789837.00","53165.00","-331330.00","0.00","0.00","1511672.00","--","--","153524.00","1665196.00","0.00","0.00","8.45"
"114/03/26","102","3","2545","皇翔","27876667.00","9477811.00","37354478.00","20526406.00","6124152.00","26650558.00","3277348.00","672599.00","6753973.00","--","--","10703920.00","--","--","0.00","10703920.00","0.00","0.00","32.66"
"114/03/26","102","3","2546","根基","3557007.00","460231.00","4017238.00","1849752.00","49917.00","1899669.00","1060357.00","515312.00","398437.00","143325.00","0.00","2117431.00","--","--","138.00","2117569.00","0.00","0.00","19.97"
"114/03/26","102","3","2547","日勝生","41791787.00","19461875.00","61253662.00","39639904.00","6040335.00","45680239.00","8476279.00","6613362.00","226449.00","-298.00","--","15315792.00","--","--","257631.00","15573423.00","3355740.00","0.00","18.07"
"114/03/26","102","3","2548","華固","30928438.00","148525.00","31076963.00","16504117.00","1468357.00","17972474.00","2768127.00","649457.00","9277634.00","61035.00","-850.00","12755403.00","--","--","349086.00","13104489.00","0.00","174354.00","46.11"
"114/03/26","102","3","2597","潤弘","6782927.00","5944217.00","12727144.00","7117586.00","1189284.00","8306870.00","1350000.00","547482.00","893999.00","1493303.00","--","4284784.00","--","--","135490.00","4420274.00","0.00","0.00","31.74"
"114/03/26","102","3","2601","益航","8119155.00","22786677.00","30905832.00","8534821.00","8681307.00","17216128.00","3776172.00","2517447.00","2847467.00","-67561.00","-138487.00","8935038.00","--","--","4754666.00","13689704.00","0.00","6734000.00","24.09"
"114/03/26","102","3","2603","長榮","53254551.00","115281310.00","168535861.00","34337902.00","74844916.00","109182818.00","34749523.00","7271957.00","15627099.00","-1525965.00","--","56122614.00","--","--","3230429.00","59353043.00","0.00","0.00","16.15"
"114/03/26","102","3","2605","新興","5548742.00","21878369.00","27427111.00","2949870.00","8232971.00","11182841.00","5683042.00","39243.00","10120316.00","-1503743.00","--","14338858.00","--","--","1905412.00","16244270.00","0.00","0.00","25.23"
"114/03/26","102","3","2606","裕民","25338475.00","24291059.00","49629534.00","10229359.00","15335569.00","25564928.00","8580166.00","225384.00","16888184.00","-1629128.00","0.00","24064606.00","--","--","0.00","24064606.00","0.00","0.00","28.05"
"114/03/26","102","3","2607","榮運","5545069.00","18188462.00","23733531.00","636758.00","3349035.00","3985793.00","10671411.00","4262917.00","4444388.00","198268.00","--","19576984.00","--","--","170754.00","19747738.00","0.00","0.00","18.35"
"114/03/26","102","3","2608","嘉里大榮","2167321.00","9324529.00","11491850.00","1504994.00","2619377.00","4124371.00","4835825.00","448888.00","2006600.00","-23496.00","0.00","7267817.00","--","--","99662.00","7367479.00","0.00","0.00","15.03"
"114/03/26","102","3","2609","陽明","29459540.00","120007576.00","149467116.00","31974376.00","82484268.00","114458644.00","28187131.00","8562852.00","-5041297.00","-415297.00","--","31293389.00","--","--","3715083.00","35008472.00","0.00","0.00","11.10"
"114/03/26","102","3","2610","華航","32801475.00","185480085.00","218281560.00","55416919.00","109312513.00","164729432.00","52000000.00","1405394.00","-1635415.00","1872.00","-43372.00","51728479.00","--","--","1823649.00","53552128.00","0.00","2888780.00","9.95"
"114/03/26","102","3","2611","志信","1826709.00","3369579.00","5196288.00","1700801.00","483584.00","2184385.00","1792172.00","0.00","827540.00","56145.00","0.00","2675857.00","--","--","336046.00","3011903.00","0.00","0.00","14.93"
"114/03/26","102","3","2612","中航","5636311.00","16375811.00","22012122.00","1097331.00","10969950.00","12067281.00","2564736.00","42503.00","8027650.00","-690048.00","0.00","9944841.00","--","--","0.00","9944841.00","0.00","0.00","38.78"
"114/03/26","102","3","2613","中櫃","742540.00","4812514.00","5555054.00","555291.00","2591951.00","3147242.00","890010.00","25.00","2393024.00","7752.00","-882917.00","2407894.00","--","--","-82.00","2407812.00","0.00","17829000.00","33.83"
"114/03/26","102","3","2614","東森","7209610.00","11815800.00","19025410.00","5351808.00","4609060.00","9960868.00","6959874.00","9209.00","1422086.00","18175.00","0.00","8409344.00","--","--","655198.00","9064542.00","0.00","0.00","12.08"
"114/03/26","102","3","2615","萬海","29097529.00","47277241.00","76374770.00","12566726.00","34090473.00","46657199.00","22182975.00","1261681.00","7389239.00","-1295856.00","0.00","29538039.00","--","--","179532.00","29717571.00","0.00","0.00","13.32"
"114/03/26","102","3","2616","山隆","2304660.00","2897863.00","5202523.00","2115581.00","309337.00","2424918.00","1130088.00","289810.00","1181433.00","89244.00","-31863.00","2658712.00","--","--","118893.00","2777605.00","0.00","1353454.00","23.81"
"114/03/26","102","3","2617","台航","2697519.00","9844490.00","12542009.00","681770.00","2429224.00","3110994.00","4172945.00","334382.00","5129715.00","-206027.00","--","9431015.00","--","--","--","9431015.00","0.00","0.00","22.60"
"114/03/26","102","3","2618","長榮航","46599176.00","107710834.00","154310010.00","38543684.00","75426483.00","113970167.00","32589450.00","1723602.00","2570563.00","-845252.00","--","36038363.00","--","--","4301480.00","40339843.00","0.00","0.00","11.06"
"114/03/26","102","3","2636","台驊控股","2190190.00","871864.00","3062054.00","1535211.00","229593.00","1764804.00","751700.00","359614.00","193446.00","-12446.00","-21233.00","1271081.00","--","--","26169.00","1297250.00","0.00","1089000.00","17.16"
"114/03/26","102","3","2637","慧洋-KY","2200489.00","59670172.00","61870661.00","6264752.00","38517110.00","44781862.00","4150630.00","2681890.00","5781742.00","4349277.00","0.00","16963539.00","--","--","125260.00","17088799.00","0.00","0.00","40.87"
"114/03/26","102","3","2642","宅配通","1144635.00","517790.00","1662425.00","592980.00","16261.00","609241.00","860000.00","51.00","215912.00","-22779.00","--","1053184.00","--","--","--","1053184.00","0.00","0.00","12.25"
"114/03/26","102","3","2701","萬企","816388.00","5957461.00","6773849.00","132819.00","800922.00","933741.00","3651577.00","0.00","1778862.00","409669.00","--","--","--","--","--","5840108.00","0.00","0.00","15.99"
"114/03/26","102","3","2702","華園","610373.00","1566024.00","2176397.00","222929.00","934315.00","1157244.00","874558.00","2169.00","147739.00","-5313.00","--","1019153.00","--","--","--","1019153.00","0.00","0.00","11.65"
"114/03/26","102","3","2704","國賓","3502990.00","8584089.00","12087079.00","1451832.00","1828121.00","3279953.00","3669234.00","2911227.00","1432129.00","747106.00","0.00","8759696.00","--","--","47430.00","8807126.00","0.00","0.00","23.87"
"114/03/26","102","3","2705","六福","1923970.00","8092084.00","10016054.00","2943147.00","2286525.00","5229672.00","3302410.00","0.00","1484193.00","-221.00","--","4786382.00","--","--","--","4786382.00","0.00","0.00","14.49"
"114/03/26","102","3","2706","第一店","1814953.00","5752126.00","7567079.00","124815.00","861112.00","985927.00","3698137.00","76031.00","2259208.00","547776.00","--","--","--","--","--","6581152.00","0.00","0.00","17.80"
"114/03/26","102","3","2707","晶華","1614213.00","4831543.00","6445756.00","1363511.00","2018593.00","3382104.00","1062937.00","307820.00","1805717.00","-193893.00","--","2982581.00","--","--","81071.00","3063652.00","0.00","0.00","28.06"
"114/03/26","102","3","2712","遠雄來","70191.00","1594302.00","1664493.00","322520.00","287985.00","610505.00","950000.00","--","103988.00","--","--","--","--","--","--","1053988.00","0.00","0.00","11.09"
"114/03/26","102","3","2722","夏都","307552.00","1244636.00","1552188.00","159977.00","9535.00","169512.00","849542.00","170663.00","362027.00","444.00","--","--","--","--","--","1382676.00","0.00","0.00","16.28"
"114/03/26","102","3","2723","美食-KY","3958253.00","4782941.00","8741194.00","2579740.00","68261.00","2648001.00","1411200.00","2681126.00","1800785.00","141198.00","--","6034309.00","--","--","58884.00","6093193.00","0.00","0.00","42.76"
"114/03/26","102","3","2727","王品","5473759.00","2824536.00","8298295.00","3413939.00","154747.00","3568686.00","747455.00","2155765.00","1092925.00","12923.00","--","4009068.00","--","--","720541.00","4729609.00","0.00","0.00","53.64"
"114/03/26","102","3","2731","雄獅","3699961.00","563509.00","4263470.00","2262173.00","63886.00","2326059.00","700000.00","815850.00","417002.00","2484.00","--","1935336.00","--","--","2075.00","1937411.00","0.00","0.00","27.65"
"114/03/26","102","3","2901","欣欣","339669.00","650218.00","989887.00","46902.00","97372.00","144274.00","730433.00","410.00","113899.00","871.00","0.00","--","--","--","--","845613.00","0.00","0.00","11.58"
"114/03/26","102","3","2903","遠百","15857960.00","89891814.00","105749774.00","44223262.00","26391707.00","70614969.00","14109761.00","3498174.00","7140003.00","3501665.00","-97110.00","28152493.00","--","--","6982312.00","35134805.00","0.00","8046083.00","20.07"
"114/03/26","102","3","2904","匯僑","627335.00","394266.00","1021601.00","36015.00","20583.00","56598.00","690344.00","3494.00","264526.00","1594.00","--","959958.00","--","--","5045.00","965003.00","0.00","0.00","13.91"
"114/03/26","102","3","2906","高林","3432307.00","1342252.00","4774559.00","1136325.00","337059.00","1473384.00","2219817.00","97627.00","982604.00","-42251.00","-45682.00","3212115.00","--","--","89060.00","3301175.00","0.00","2870585.00","14.66"
"114/03/26","102","3","2908","特力","10826199.00","11774516.00","22600715.00","10311488.00","5695143.00","16006631.00","5219555.00","694476.00","1402453.00","-22341.00","-729124.00","6565019.00","--","--","29065.00","6594084.00","0.00","34868000.00","13.48"
"114/03/26","102","3","2910","統領","1644086.00","3519120.00","5163206.00","2040158.00","936329.00","2976487.00","2087250.00","418642.00","972504.00","8311.00","-1299988.00","2186719.00","--","--","0.00","2186719.00","0.00","33749000.00","12.50"
"114/03/26","102","3","2911","麗嬰房","5034069.00","3277103.00","8311172.00","2878098.00","2139193.00","5017291.00","2112958.00","919163.00","156216.00","-5484.00","0.00","3182853.00","--","--","111028.00","3293881.00","0.00","0.00","15.06"
"114/03/26","102","3","2912","統一超","46013017.00","36755773.00","82768790.00","47864909.00","9077320.00","56942229.00","10396223.00","890233.00","10677701.00","433399.00","--","22397556.00","--","--","3429005.00","25826561.00","0.00","0.00","21.54"
"114/03/26","102","3","2913","農林","3261464.00","19187121.00","22448585.00","2784362.00","6090018.00","8874380.00","6677890.00","1061329.00","5539599.00","0.00","0.00","13278818.00","--","--","295387.00","13574205.00","0.00","0.00","19.88"
"114/03/26","102","3","2915","潤泰全","7027351.00","35738078.00","42765429.00","10118561.00","10909539.00","21028100.00","8414343.00","6069836.00","12061406.00","-15783461.00","-655691.00","10106433.00","--","--","11630896.00","21737329.00","0.00","46914600.00","12.72"
"114/03/26","102","3","2923","鼎固-KY","44127269.00","31264101.00","75391370.00","10796452.00","33545476.00","44341928.00","17402970.00","138421.00","9363699.00","3180405.00","0.00","30085495.00","--","--","963947.00","31049442.00","0.00","0.00","17.48"
"114/03/26","102","3","2929","淘帝-KY","1641761.00","710243.00","2352004.00","858299.00","124985.00","983284.00","450000.00","497231.00","388652.00","32837.00","--","1368720.00","--","--","--","1368720.00","0.00","0.00","30.42"
"114/03/26","102","3","3002","歐格","1287401.00","333345.00","1620746.00","85988.00","229617.00","315605.00","1020000.00","15082.00","298028.00","-27969.00","0.00","1305141.00","--","--","0.00","1305141.00","0.00","0.00","12.80"
"114/03/26","102","3","3003","健和興","3312672.00","1355767.00","4668439.00","1161088.00","443887.00","1604975.00","1403438.00","319588.00","1354588.00","4463.00","-23920.00","3058157.00","--","--","5307.00","3063464.00","0.00","1107000.00","21.96"
"114/03/26","102","3","3004","豐達科","626142.00","1520019.00","2146161.00","465495.00","899938.00","1365433.00","418132.00","74861.00","286818.00","917.00","0.00","780728.00","--","--","0.00","780728.00","0.00","0.00","18.67"
"114/03/26","102","3","3005","神基","11374369.00","9830097.00","21204466.00","6974229.00","1259598.00","8233827.00","5820362.00","2400614.00","3695544.00","180626.00","--","12097146.00","--","--","873493.00","12970639.00","0.00","0.00","20.78"
"114/03/26","102","3","3006","晶豪科","5889163.00","1298466.00","7187629.00","1446148.00","76082.00","1522230.00","2668939.00","270085.00","2896482.00","92517.00","-133294.00","5794729.00","--","--","-129330.00","5665399.00","0.00","13050000.00","22.83"
"114/03/26","102","3","3008","大立光","22231669.00","11641461.00","33873130.00","6818150.00","68662.00","6886812.00","1341402.00","1555729.00","23904300.00","184887.00","0.00","26986318.00","--","--","0.00","26986318.00","0.00","0.00","201.18"
"114/03/26","102","3","3010","華立","16206105.00","6047862.00","22253967.00","10417782.00","2528483.00","12946265.00","2313901.00","1263239.00","4719640.00","328900.00","--","8625680.00","--","--","682022.00","9307702.00","0.00","0.00","37.28"
"114/03/26","102","3","3011","今皓","1525478.00","853303.00","2378781.00","760246.00","84733.00","844979.00","1127192.00","226697.00","185512.00","-5599.00","--","1533802.00","--","--","--","1533802.00","0.00","0.00","13.61"
"114/03/26","102","3","3013","晟銘電","1432299.00","2080284.00","3512583.00","967488.00","557765.00","1525253.00","1821710.00","15782.00","239056.00","-10112.00","-79106.00","1987330.00","0.00","--","0.00","1987330.00","0.00","3000000.00","11.09"
"114/03/26","102","3","3014","聯陽","3805910.00","1029832.00","4835742.00","1352768.00","100638.00","1453406.00","1538034.00","1614438.00","241108.00","-10997.00","-247.00","3382336.00","--","--","--","3382336.00","0.00","24723.00","21.99"
"114/03/26","102","3","3015","全漢","10031843.00","2033450.00","12065293.00","5648202.00","73236.00","5721438.00","2317228.00","1307834.00","1891778.00","483769.00","0.00","6000609.00","--","--","343246.00","6343855.00","0.00","0.00","25.90"
"114/03/26","102","3","3016","嘉晶","823776.00","643968.00","1467744.00","388351.00","8662.00","397013.00","938708.00","130451.00","1053.00","519.00","0.00","1070731.00","--","--","--","1070731.00","0.00","0.00","11.41"
"114/03/26","102","3","3017","奇鋐","14772644.00","5200926.00","19973570.00","10323901.00","2416553.00","12740454.00","3533101.00","1796523.00","1783006.00","29182.00","--","7141812.00","--","--","91304.00","7233116.00","0.00","0.00","20.21"
"114/03/26","102","3","3018","隆銘綠能","500540.00","213587.00","714127.00","195950.00","62479.00","258429.00","455520.00","0.00","388.00","-210.00","0.00","455698.00","--","--","--","455698.00","0.00","0.00","10.00"
"114/03/26","102","3","3019","亞光","13235701.00","9473178.00","22708879.00","8725310.00","143738.00","8869048.00","2810385.00","5721784.00","3682862.00","-176336.00","--","12038695.00","--","--","1801136.00","13839831.00","0.00","0.00","42.84"
"114/03/26","102","3","3021","鴻名","970113.00","568462.00","1538575.00","335012.00","68055.00","403067.00","1082594.00","6250.00","58986.00","-12424.00","--","1135406.00","--","--","102.00","1135508.00","0.00","0.00","10.49"
"114/03/26","102","3","3022","威強電","9460691.00","3730686.00","13191377.00","6185609.00","323802.00","6509411.00","3097306.00","971691.00","2629043.00","-37085.00","0.00","6660955.00","--","--","21011.00","6681966.00","0.00","0.00","22.58"
"114/03/26","102","3","3023","信邦","6648618.00","2615863.00","9264481.00","4255204.00","601443.00","4856647.00","2076709.00","797621.00","1467207.00","-62075.00","0.00","4279462.00","--","--","128372.00","4407834.00","0.00","0.00","20.61"
"114/03/26","102","3","3024","憶聲","4239119.00","2427339.00","6666458.00","2654572.00","337710.00","2992282.00","2821575.00","87908.00","6318.00","-19513.00","-36797.00","2859491.00","--","--","814685.00","3674176.00","0.00","5000000.00","10.32"
"114/03/26","102","3","3025","星通","704144.00","293460.00","997604.00","147130.00","66828.00","213958.00","709206.00","49419.00","13207.00","5853.00","--","777685.00","--","--","5961.00","783646.00","0.00","0.00","10.97"
"114/03/26","102","3","3026","禾伸堂","10224674.00","4772576.00","14997250.00","5588747.00","592830.00","6181577.00","2241522.00","3534459.00","2037164.00","276002.00","-30842.00","8058305.00","--","--","757368.00","8815673.00","0.00","604100.00","36.05"
"114/03/26","102","3","3027","盛達","1506838.00","726135.00","2232973.00","690556.00","70148.00","760704.00","947939.00","268034.00","305448.00","-4962.00","-47346.00","1469113.00","--","--","3156.00","1472269.00","0.00","3839000.00","16.15"
"114/03/26","102","3","3028","增你強","11396696.00","1058009.00","12454705.00","6783418.00","1146877.00","7930295.00","2135484.00","1114537.00","990157.00","282565.00","--","4522743.00","--","--","1667.00","4524410.00","0.00","0.00","21.18"
"114/03/26","102","3","3029","零壹","2086696.00","499154.00","2585850.00","1276082.00","7778.00","1283860.00","947442.00","217213.00","130931.00","5529.00","--","1301115.00","--","--","875.00","1301990.00","0.00","0.00","13.73"
"114/03/26","102","3","3030","德律","4017070.00","2314873.00","6331943.00","1111600.00","144093.00","1255693.00","2362160.00","53290.00","2662210.00","-1410.00","--","5076250.00","--","--","--","5076250.00","0.00","0.00","21.49"
"114/03/26","102","3","3031","佰鴻","2372893.00","1313103.00","3685996.00","733897.00","119104.00","853001.00","1966742.00","449457.00","329196.00","-100711.00","0.00","2644684.00","--","--","188311.00","2832995.00","0.00","0.00","13.45"
"114/03/26","102","3","3032","偉訓","1777740.00","645264.00","2423004.00","743694.00","64302.00","807996.00","1032856.00","139493.00","435044.00","-23522.00","0.00","1583871.00","--","--","31137.00","1615008.00","0.00","0.00","15.33"
"114/03/26","102","3","3033","威健","13071943.00","404985.00","13476928.00","8682861.00","1045434.00","9728295.00","2439386.00","389415.00","1031299.00","-111467.00","0.00","3748633.00","--","--","0.00","3748633.00","0.00","0.00","15.37"
"114/03/26","102","3","3034","聯詠","33421842.00","5345298.00","38767140.00","15102737.00","261492.00","15364229.00","6082143.00","3281878.00","13941624.00","97266.00","0.00","23402911.00","--","--","0.00","23402911.00","0.00","0.00","38.48"
"114/03/26","102","3","3035","智原","5850599.00","2530052.00","8380651.00","1558420.00","105302.00","1663722.00","4070205.00","521666.00","2156096.00","-45540.00","0.00","6702427.00","--","--","14502.00","6716929.00","640750.00","0.00","16.47"
"114/03/26","102","3","3036","文曄","30246274.00","2923149.00","33169423.00","19289324.00","2542320.00","21831644.00","3375651.00","4779078.00","2958161.00","220812.00","0.00","11333702.00","--","--","4077.00","11337779.00","0.00","0.00","33.57"
"114/03/26","102","3","3037","欣興","46609087.00","55673675.00","102282762.00","30936030.00","21626366.00","52562396.00","15386060.00","8982884.00","20158454.00","794934.00","--","45322332.00","--","--","4398034.00","49720366.00","0.00","0.00","29.46"
"114/03/26","102","3","3038","全台","2516930.00","1106430.00","3623360.00","1376976.00","325904.00","1702880.00","2261076.00","6294.00","-248256.00","-57787.00","-122282.00","1839045.00","--","--","81435.00","1920480.00","0.00","8794388.00","8.46"
"114/03/26","102","3","3040","遠見","460521.00","1315165.00","1775686.00","295197.00","33836.00","329033.00","900000.00","11521.00","417824.00","118268.00","--","1447613.00","--","--","-960.00","1446653.00","0.00","0.00","16.08"
"114/03/26","102","3","3041","揚智","5447274.00","1486111.00","6933385.00","895552.00","38217.00","933769.00","3109491.00","1084854.00","2363884.00","-68219.00","-490394.00","5999616.00","--","--","0.00","5999616.00","0.00","11423000.00","20.03"
"114/03/26","102","3","3042","晶技","6946719.00","6197803.00","13144522.00","3118865.00","2011396.00","5130261.00","3097570.00","1662181.00","3254391.00","119.00","0.00","8014261.00","0.00","--","0.00","8014261.00","0.00","0.00","25.87"
"114/03/26","102","3","3043","科風","1679171.00","971280.00","2650451.00","1763408.00","348021.00","2111429.00","1948781.00","1064959.00","-2482452.00","-9192.00","0.00","522096.00","--","--","16926.00","539022.00","0.00","0.00","2.68"
"114/03/26","102","3","3044","健鼎","27626407.00","18167769.00","45794176.00","19837040.00","743124.00","20580164.00","5256059.00","342784.00","19421989.00","-52164.00","--","24968668.00","--","--","245344.00","25214012.00","0.00","0.00","47.50"
"114/03/26","102","3","3045","台灣大","28855606.00","80491169.00","109346775.00","35407764.00","19079885.00","54487649.00","34208328.00","12431851.00","37885132.00","444804.00","-31077183.00","53892932.00","--","--","966194.00","54859126.00","0.00","730725849.00","20.03"
"114/03/26","102","3","3046","建��","1553584.00","467663.00","2021247.00","594288.00","93494.00","687782.00","1636490.00","128.00","-470338.00","167185.00","--","1333465.00","--","--","--","1333465.00","0.00","0.00","8.15"
"114/03/26","102","3","3047","訊舟","3774942.00","637588.00","4412530.00","1440518.00","420139.00","1860657.00","1902657.00","207280.00","167523.00","473.00","-8278.00","2269655.00","--","--","282218.00","2551873.00","214250.00","851000.00","11.98"
"114/03/26","102","3","3048","益登","8059174.00","773022.00","8832196.00","6158208.00","513317.00","6671525.00","1611000.00","39334.00","580153.00","-21063.00","-56093.00","2153331.00","0.00","--","7340.00","2160671.00","0.00","4000000.00","13.71"
"114/03/26","102","3","3049","精金","4868146.00","19955872.00","24824018.00","9866507.00","9728778.00","19595285.00","8839508.00","1442144.00","-5066880.00","516.00","--","5215288.00","--","--","13445.00","5228733.00","0.00","0.00","5.90"
"114/03/26","102","3","3050","鈺德","1118569.00","1699241.00","2817810.00","318319.00","104642.00","422961.00","1976551.00","496238.00","-32344.00","36897.00","-82493.00","2394849.00","--","--","0.00","2394849.00","0.00","11588000.00","12.87"
"114/03/26","102","3","3051","力特","2508008.00","8514448.00","11022456.00","2724897.00","7181288.00","9906185.00","3253324.00","0.00","-2136368.00","-733.00","--","1116223.00","--","--","48.00","1116271.00","0.00","0.00","3.43"
"114/03/26","102","3","3052","夆典","7183422.00","490758.00","7674180.00","5654037.00","12667.00","5666704.00","2036753.00","169393.00","-115683.00","440.00","-255837.00","1835066.00","--","--","172410.00","2007476.00","0.00","24584618.00","10.25"
"114/03/26","102","3","3054","立萬利","1613626.00","398035.00","2011661.00","604666.00","25359.00","630025.00","1062201.00","11504.00","232269.00","75662.00","--","1381636.00","--","--","--","1381636.00","0.00","0.00","13.01"
"114/03/26","102","3","3055","蔚華科","2120289.00","1465475.00","3585764.00","731730.00","105464.00","837194.00","1305947.00","211163.00","1208300.00","-12886.00","-17830.00","2694694.00","--","--","53876.00","2748570.00","0.00","443582.00","20.70"
"114/03/26","102","3","3056","富華新","6225079.00","404027.00","6629106.00","3451530.00","573298.00","4024828.00","1449120.00","442002.00","707278.00","-414.00","--","2597986.00","--","--","6292.00","2604278.00","0.00","0.00","18.45"
"114/03/26","102","3","3057","喬鼎","2084369.00","999430.00","3083799.00","1138486.00","120223.00","1258709.00","1478948.00","53806.00","319601.00","-27545.00","0.00","1824810.00","--","--","280.00","1825090.00","0.00","0.00","12.34"
"114/03/26","102","3","3058","立德","3503786.00","2114328.00","5618114.00","2737834.00","11794.00","2749628.00","1715194.00","591161.00","442180.00","119652.00","0.00","2868187.00","--","--","299.00","2868486.00","0.00","0.00","16.72"
"114/03/26","102","3","3059","華晶科","9885406.00","6817379.00","16702785.00","5662626.00","886851.00","6549477.00","3902653.00","2025620.00","4737486.00","-79107.00","-440573.00","10146079.00","--","--","7229.00","10153308.00","0.00","13250000.00","26.91"
"114/03/26","102","3","3060","銘異","4196133.00","2424184.00","6620317.00","1293089.00","688025.00","1981114.00","1742020.00","1554915.00","1229646.00","-84787.00","--","4441794.00","--","--","197409.00","4639203.00","0.00","0.00","25.50"
"114/03/26","102","3","3062","建漢","5735234.00","2385028.00","8120262.00","2971347.00","30660.00","3002007.00","3255814.00","493600.00","1367191.00","1650.00","0.00","5118255.00","--","--","0.00","5118255.00","0.00","0.00","15.72"
"114/03/26","102","3","3090","日電貿","4940168.00","783865.00","5724033.00","2988799.00","134109.00","3122908.00","1291534.00","192459.00","562898.00","170958.00","0.00","2217849.00","--","--","383276.00","2601125.00","406000.00","0.00","17.17"
"114/03/26","102","3","3092","鴻碩","1321897.00","950743.00","2272640.00","952376.00","230788.00","1183164.00","638247.00","336852.00","118215.00","-275.00","-3563.00","1089476.00","--","--","--","1089476.00","0.00","353000.00","17.16"
"114/03/26","102","3","3094","聯傑","984623.00","347175.00","1331798.00","64234.00","23722.00","87956.00","852891.00","351523.00","89824.00","-2891.00","-47661.00","1243686.00","--","--","156.00","1243842.00","0.00","2264000.00","14.98"
"114/03/26","102","3","3130","一零四","1521506.00","229619.00","1751125.00","633459.00","9793.00","643252.00","324810.00","338412.00","430944.00","8050.00","0.00","1102216.00","--","--","5657.00","1107873.00","0.00","0.00","33.93"
"114/03/26","102","3","3149","正達","6519903.00","11524506.00","18044409.00","4197789.00","4327776.00","8525565.00","2685255.00","6283098.00","262687.00","157230.00","0.00","9388270.00","--","--","130574.00","9518844.00","0.00","0.00","34.96"
"114/03/26","102","3","3164","景岳","1194298.00","175773.00","1370071.00","504956.00","751.00","505707.00","609119.00","300546.00","-19317.00","-25984.00","--","864364.00","--","--","0.00","864364.00","0.00","0.00","14.19"
"114/03/26","102","3","3167","大量","2313262.00","579982.00","2893244.00","1388973.00","395821.00","1784794.00","615505.00","12786.00","445697.00","23197.00","0.00","1097185.00","--","--","11265.00","1108450.00","0.00","0.00","17.83"
"114/03/26","102","3","3189","景碩","20943862.00","16251178.00","37195040.00","8797564.00","1832952.00","10630516.00","4460000.00","5853673.00","13848985.00","65917.00","--","24228575.00","--","--","2335949.00","26564524.00","0.00","0.00","54.32"
